,Staten Island All Sales For 2010 (January 2010 - December 2010),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
1517,5,GRASMERE                 ,04  TAX CLASS 1 CONDOS                      ,1A,3173,1254, ,R3,25 STONEGATE DRIVE                       ,            ,10304,1,0,1,0,0,1986,1,R3,225000,2010-02-01 00:00:00
1518,5,GRASMERE                 ,04  TAX CLASS 1 CONDOS                      ,1A,3173,1256, ,R3,907 WEST FINGERBOARD RD                  ,            ,10304,1,0,1,0,0,1986,1,R3,0,2010-02-22 00:00:00
1519,5,GRASMERE                 ,04  TAX CLASS 1 CONDOS                      ,1A,3173,1296, ,R3,1007 WEST FINGERBOARD RD                 ,            ,10304,1,0,1,0,0,1986,1,R3,0,2010-10-26 00:00:00
1520,5,GRASMERE                 ,04  TAX CLASS 1 CONDOS                      ,1A,3173,1301, ,R3,58 STONEGATE DRIVE                       ,            ,10304,1,0,1,0,0,1986,1,R3,425000,2010-08-25 00:00:00
1521,5,GRASMERE                 ,04  TAX CLASS 1 CONDOS                      ,1A,3173,1313, ,R3,26 STONEGATE DRIVE                       ,            ,10304,1,0,1,0,0,1986,1,R3,470000,2010-09-08 00:00:00
1522,5,GRASMERE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3168,20, ,V0,RICHMOND ROAD                            ,            ,10304,0,0,0,3720,0,0,1,V0,0,2010-03-19 00:00:00
1523,5,GRASMERE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3168,20, ,V0,RICHMOND ROAD                            ,            ,10304,0,0,0,3720,0,0,1,V0,0,2010-03-15 00:00:00
1524,5,GRASMERE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3232,90, ,V0,RADCLIFF ROAD                            ,            ,10305,0,0,0,6000,0,0,1,V0,460000,2010-12-09 00:00:00
1525,5,GRASMERE                 ,21  OFFICE BUILDINGS                        ,4,3227,19, ,O6,1151 HYLAN BOULEVARD                     ,            ,10305,0,1,1,13898,4800,1969,4,O6,0,2010-04-02 00:00:00
1526,5,GRASMERE                 ,21  OFFICE BUILDINGS                        ,4,3231,69, ,O7,895 HYLAN BOULEVARD                      ,            ,10305,0,1,1,4600,2308,1980,4,O7,0,2010-03-17 00:00:00
1527,5,GRASMERE                 ,28  COMMERCIAL CONDOS                       ,4,3168,1025, ,R5,11 RALPH PLACE                           ,2C          ,10304,0,1,1,0,0,1976,4,R5,0,2010-08-26 00:00:00
1528,5,GRASMERE                 ,28  COMMERCIAL CONDOS                       ,4,3168,1027, ,R5,11 RALPH PLACE                           ,4C          ,10304,0,1,1,0,0,1976,4,R5,225000,2010-09-15 00:00:00
1529,5,GRASMERE                 ,29  COMMERCIAL GARAGES                      ,4,3229,63, ,G2,1091 HYLAN BOULEVARD                     ,            ,10305,0,1,1,18000,1596,1965,4,G2,0,2010-08-10 00:00:00
1530,5,GRASMERE                 ,31  COMMERCIAL VACANT LAND                  ,4,2911,36, ,V1,NARROWS ROAD SOUTH                       ,            ,10304,0,0,0,975,0,0,4,V1,15000,2010-06-10 00:00:00
1531,5,GRASMERE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3168,4, ,V1,1050 TARGEE STREET                       ,            ,10304,0,0,0,72000,0,0,4,I1,6250000,2010-03-19 00:00:00
1532,5,GRASMERE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3168,4, ,V1,1050 TARGEE STREET                       ,            ,10304,0,0,0,72000,0,0,4,I1,0,2010-03-15 00:00:00
1533,5,GRASMERE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3168,195, ,I4,1034 TARGEE STREET                       ,            ,10304,0,1,1,21000,9136,1993,4,I4,0,2010-03-19 00:00:00
1534,5,GRASMERE                 ,32  HOSPITAL AND HEALTH FACILITIES          ,4,3168,195, ,I4,1034 TARGEE STREET                       ,            ,10304,0,1,1,21000,9136,1993,4,I4,0,2010-03-15 00:00:00
1535,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4447,2, ,A9,7B REVERE LANE                           ,            ,10306,1,0,1,936,960,1986,1,A9,300000,2010-11-08 00:00:00
1536,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4447,19, ,A5,19B FRANKLIN LANE                        ,            ,10306,1,0,1,960,864,1986,1,A5,0,2010-03-18 00:00:00
1537,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4447,20, ,A5,19C FRANKLIN LANE                        ,            ,10306,1,0,1,960,864,1986,1,A5,285000,2010-02-05 00:00:00
1538,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4447,39, ,A5,31B FRANKLIN LANE                        ,            ,10306,1,0,1,960,864,1986,1,A5,280000,2010-11-04 00:00:00
1539,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4447,44, ,A5,35D FRANKLIN LANE                        ,            ,10306,1,0,1,960,576,1986,1,A5,232000,2010-11-17 00:00:00
1540,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4447,66, ,A5,20E FRANKLIN LANE                        ,            ,10306,1,0,1,960,576,1986,1,A5,0,2010-12-08 00:00:00
1541,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4465,10, ,A5,46 CHESS LOOP                            ,            ,10306,1,0,1,2800,1910,2002,1,A5,416000,2010-11-08 00:00:00
1542,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4466,25, ,A5,15 KNIGHT LOOP                           ,            ,10306,1,0,1,2914,1910,2003,1,A5,420000,2010-02-25 00:00:00
1543,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4473,58, ,A9,57 ILYSE COURT                           ,            ,10306,1,0,1,2500,1325,1986,1,A9,308000,2010-06-16 00:00:00
1544,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4473,63, ,A9,65 ILYSE COURT                           ,            ,10306,1,0,1,2500,1325,1986,1,A9,192500,2010-08-04 00:00:00
1545,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4473,68, ,A9,73 ILYSE COURT                           ,            ,10306,1,0,1,2500,1325,1986,1,A9,415000,2010-12-29 00:00:00
1546,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4474,32, ,A9,54 LYLE COURT                            ,            ,10306,1,0,1,2586,2000,1986,1,A9,460000,2010-06-18 00:00:00
1547,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4474,75, ,A5,53 CORONA AVENUE                         ,            ,10306,1,0,1,2700,2362,1986,1,A5,0,2010-02-25 00:00:00
1548,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4476,18, ,A5,51 BLYTHE PLACE                          ,            ,10306,1,0,1,2500,1872,1986,1,A5,485000,2010-12-02 00:00:00
1549,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4476,64, ,A5,4 DINA COURT                             ,            ,10306,1,0,1,2522,1872,1986,1,A5,445000,2010-07-29 00:00:00
1550,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4477,44, ,A5,25 HART LOOP                             ,            ,10306,1,0,1,625,1525,1990,1,A5,373375,2010-06-24 00:00:00
1551,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,61, ,A5,129 BLYTHE PLACE                         ,            ,10306,1,0,1,1372,1350,1986,1,A5,320000,2010-08-23 00:00:00
1552,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,71, ,A5,116 BLYTHE PLACE                         ,            ,10306,1,0,1,2700,1350,1986,1,A5,331500,2010-10-29 00:00:00
1553,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,83, ,A5,142 CORONA AVENUE                        ,            ,10306,1,0,1,1890,1350,1988,1,A5,320000,2010-09-28 00:00:00
1554,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,83, ,A5,142 CORONA AVENUE                        ,            ,10306,1,0,1,1890,1350,1988,1,A5,320000,2010-09-28 00:00:00
1555,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,84, ,A5,144 CORONA AVENUE                        ,            ,10306,1,0,1,1980,1350,1988,1,A5,320000,2010-03-23 00:00:00
1556,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,87, ,A5,150 CORONA AVENUE                        ,            ,10306,1,0,1,3040,1350,1988,1,A5,12500,2010-08-13 00:00:00
1557,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,225, ,A5,39 LUKE COURT                            ,            ,10306,1,0,1,2916,1320,1986,1,A5,100,2010-02-25 00:00:00
1558,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,232, ,A5,27 LUKE COURT                            ,            ,10306,1,0,1,2136,2304,1986,1,A5,370000,2010-10-14 00:00:00
1559,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,313, ,A9,79 COTTER AVENUE                         ,            ,10306,1,0,1,3264,1364,1985,1,A9,0,2010-04-06 00:00:00
1560,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,401, ,A5,25 CROFT COURT                           ,            ,10306,1,0,1,946,2904,1993,1,A5,296781,2010-09-16 00:00:00
1561,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,402, ,A5,27 CROFT COURT                           ,            ,10306,1,0,1,946,2904,1993,1,A5,250000,2010-03-02 00:00:00
1562,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,415, ,A5,22 CROFT COURT                           ,            ,10306,1,0,1,688,2112,1988,1,A5,290000,2010-07-06 00:00:00
1563,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,423, ,A5,30A CROFT COURT                          ,            ,10306,1,0,1,688,2112,1988,1,A5,50000,2010-08-16 00:00:00
1564,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4478,501, ,A5,258 CORONA AVENUE                        ,            ,10306,1,0,1,946,1364,1988,1,A5,285000,2010-12-14 00:00:00
1565,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,31, ,A5,77 TANGLEWOOD DRIVE                      ,            ,10308,1,0,1,2578,1248,1983,1,A5,410000,2010-03-11 00:00:00
1566,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,39, ,A5,101 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,3500,1386,1983,1,A5,475000,2010-04-29 00:00:00
1567,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,40, ,A5,103 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,2800,1872,1983,1,A5,427875,2010-12-10 00:00:00
1568,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,62, ,A5,163 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,2700,1872,1983,1,A5,387000,2010-06-11 00:00:00
1569,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,62, ,A5,163 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,2700,1872,1983,1,A5,0,2010-04-12 00:00:00
1570,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,131, ,A5,367 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,1444,1440,1984,1,A5,0,2010-02-03 00:00:00
1571,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,238, ,A5,24 CHERRYWOOD COURT                      ,            ,10308,1,0,1,1500,1350,1985,1,A5,325000,2010-11-17 00:00:00
1572,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4500,240, ,A5,30 CHERRYWOOD COURT                      ,            ,10308,1,0,1,2000,1350,1985,1,A5,345050,2010-09-29 00:00:00
1573,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4509,58, ,A5,46 SANDALWOOD DRIVE                      ,            ,10308,1,0,1,1536,1440,1985,1,A5,150735,2010-04-26 00:00:00
1574,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4510,15, ,A5,296 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,2116,1440,1980,1,A5,315000,2010-01-15 00:00:00
1575,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4510,90, ,A5,21 SANDALWOOD DRIVE                      ,            ,10308,1,0,1,1944,1088,1983,1,A5,358000,2010-10-06 00:00:00
1576,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4550,26, ,A1,30 ASHWOOD COURT                         ,            ,10308,1,0,1,3045,2151,1984,1,A1,472000,2010-06-14 00:00:00
1577,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4569,14, ,A1,140 GREAVES AVENUE                       ,            ,10308,1,0,1,4000,1445,1965,1,A1,465000,2010-07-20 00:00:00
1578,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4572,21, ,A2,141 GREAVES AVENUE                       ,            ,10308,1,0,1,4000,1680,1965,1,A2,499999,2010-12-21 00:00:00
1579,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4572,41, ,A2,183 GREAVES AVENUE                       ,            ,10308,1,0,1,4000,960,1965,1,A2,430500,2010-04-16 00:00:00
1580,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4575,40, ,A5,153 CORBIN AVENUE                        ,            ,10308,1,0,1,2475,1152,1975,1,A5,425000,2010-06-24 00:00:00
1581,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4575,43, ,A5,157 CORBIN AVENUE                        ,            ,10308,1,0,1,2500,1296,1975,1,A5,0,2010-01-04 00:00:00
1582,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4575,139, ,A5,272 SANDALWOOD DRIVE                     ,            ,10308,1,0,1,2100,1592,1985,1,A5,400000,2010-08-09 00:00:00
1583,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4579,30, ,A5,234 CORBIN AVENUE                        ,            ,10308,1,0,1,2600,2304,1998,1,A5,164735,2010-06-25 00:00:00
1584,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4579,49, ,A5,31 KENNINGTON STREET                     ,            ,10308,1,0,1,2555,2304,1998,1,A5,450000,2010-06-23 00:00:00
1585,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4580,26, ,A5,18 BARLOW AVENUE                         ,            ,10308,1,0,1,3400,1080,1970,1,A5,0,2010-06-11 00:00:00
1586,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4580,53, ,A5,39 JUMEL STREET                          ,            ,10308,1,0,1,2625,1940,2001,1,A5,455000,2010-12-27 00:00:00
1587,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4583,103, ,A2,29 COUNTRY WOODS LANE                    ,            ,10308,1,0,1,3000,1512,1980,1,A2,504400,2010-09-02 00:00:00
1588,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4583,200, ,A1,184 TANGLEWOOD DRIVE                     ,            ,10308,1,0,1,4000,1496,1984,1,A1,115000,2010-10-21 00:00:00
1589,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4587,42, ,A5,9 ELKHART STREET                         ,            ,10308,1,0,1,1220,1380,1993,1,A5,350000,2010-10-01 00:00:00
1590,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4587,60, ,A5,37 ELKHART STREET                        ,            ,10308,1,0,1,1400,1380,1991,1,A5,350000,2010-03-02 00:00:00
1591,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4587,70, ,A5,51 ELKHART STREET                        ,            ,10308,1,0,1,1400,1380,1991,1,A5,346000,2010-09-10 00:00:00
1592,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4589,6, ,A5,334 ARTHUR KILL ROAD                     ,            ,10308,1,0,1,1222,1438,1989,1,A5,303000,2010-04-12 00:00:00
1593,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4592,25, ,A2,62 DALEHAM STREET                        ,            ,10308,1,0,1,5500,1560,1955,1,A2,520000,2010-06-24 00:00:00
1594,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4592,36, ,A2,75 ELKHART STREET                        ,            ,10308,1,0,1,5000,840,1949,1,A2,340000,2010-08-31 00:00:00
1595,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4596,13, ,A5,406 ARTHUR KILL ROAD                     ,            ,10308,1,0,1,700,978,1985,1,A5,300000,2010-10-07 00:00:00
1596,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4596,15, ,A5,402 ARTHUR KILL ROAD                     ,            ,10308,1,0,1,700,978,1985,1,A5,295000,2010-01-15 00:00:00
1597,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4596,23, ,A5,502 MILES AVENUE                         ,            ,10308,1,0,1,700,978,1985,1,A5,285000,2010-06-23 00:00:00
1598,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4597,9, ,A2,136 DALEHAM STREET                       ,            ,10308,1,0,1,5000,996,1950,1,A2,470000,2010-05-28 00:00:00
1599,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4599,13, ,A2,132 FAIRFIELD STREET                     ,            ,10308,1,0,1,5000,998,1945,1,A2,168274,2010-02-18 00:00:00
1600,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4602,48, ,A1,79 BARLOW AVENUE                         ,            ,10308,1,0,1,4488,2296,1965,1,A1,507000,2010-01-19 00:00:00
1601,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4607,12, ,A5,118 JUMEL STREET                         ,            ,10308,1,0,1,2834,1540,1994,1,A5,385000,2010-08-09 00:00:00
1602,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4607,25, ,A5,92 JUMEL STREET                          ,            ,10308,1,0,1,2742,1540,1994,1,A5,437500,2010-11-17 00:00:00
1603,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4607,35, ,A5,70 JUMEL STREET                          ,            ,10308,1,0,1,2438,1540,1994,1,A5,475000,2010-11-12 00:00:00
1604,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4608,64, ,A5,109 LEVERETT AVENUE                      ,            ,10308,1,0,1,2500,1360,1970,1,A5,380000,2010-12-10 00:00:00
1605,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4610,2, ,A5,243 GIFFORDS LANE                        ,            ,10308,1,0,1,1344,1180,1987,1,A5,323000,2010-10-22 00:00:00
1606,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4610,9, ,A5,261 GIFFORDS LANE                        ,            ,10308,1,0,1,2760,2176,1994,1,A5,480000,2010-06-10 00:00:00
1607,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4610,203, ,A2,40 LINTON PLACE                          ,            ,10308,1,0,1,6786,912,1955,1,A2,0,2010-11-16 00:00:00
1608,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4612,25, ,A2,222 MILES AVENUE                         ,            ,10308,1,0,1,3530,1500,1983,1,A2,410000,2010-03-02 00:00:00
1609,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4612,43, ,A5,16 LEVERETT COURT                        ,            ,10308,1,0,1,5454,1400,1998,1,A5,0,2010-04-07 00:00:00
1610,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4613,44, ,A1,76 HOWTON AVENUE                         ,            ,10308,1,0,1,9840,1225,1920,1,A1,0,2010-10-07 00:00:00
1611,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4613,81, ,A2,208 EXETER STREET                        ,            ,10308,1,0,1,4280,960,1960,1,A2,0,2010-04-26 00:00:00
1612,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4618,7, ,A1,153 MILES AVENUE                         ,            ,10308,1,0,1,4000,3400,1960,1,A1,620000,2010-12-06 00:00:00
1613,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4619,60, ,A1,147 DEWEY AVENUE                         ,            ,10308,1,0,1,5000,2252,1935,1,A1,270000,2010-07-26 00:00:00
1614,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4621,32, ,A5,103 GIFFORDS LANE                        ,            ,10308,1,0,1,1488,1570,1987,1,A5,315000,2010-12-06 00:00:00
1615,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4630,65, ,A1,86 KATAN AVENUE                          ,            ,10308,1,0,1,4601,2576,2009,1,A1,738231,2010-08-03 00:00:00
1616,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4632,22, ,A2,19 KATAN AVENUE                          ,            ,10308,1,0,1,4968,1968,1960,1,A2,630000,2010-06-21 00:00:00
1617,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4633,193, ,A2,26 GREAVES AVENUE                        ,            ,10308,1,0,1,5005,1318,1965,1,A2,445000,2010-12-03 00:00:00
1618,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4640,141, ,A5,42 STERN COURT                           ,            ,10308,1,0,1,2418,1426,1988,1,A5,0,2010-11-17 00:00:00
1619,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4640,155, ,A5,21 STONECREST COURT                      ,            ,10308,1,0,1,616,1134,1989,1,A5,325500,2010-01-21 00:00:00
1620,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4640,171, ,A5,14 STERN COURT                           ,            ,10308,1,0,1,900,1127,1990,1,A5,326403,2010-03-23 00:00:00
1621,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,114, ,A5,36 MEADOW LANE                           ,            ,10306,1,0,1,2445,1620,1994,1,A5,445000,2010-01-20 00:00:00
1622,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,202, ,A5,126 WOODCUTTERS LANE                     ,            ,10306,1,0,1,924,1258,1994,1,A5,0,2010-03-18 00:00:00
1623,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,237, ,A5,125 WOODCUTTERS LANE                     ,            ,10306,1,0,1,1095,1627,1994,1,A5,370000,2010-08-06 00:00:00
1624,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,238, ,A5,123 WOODCUTTERS LANE                     ,            ,10306,1,0,1,1095,1627,1994,1,A5,360000,2010-07-28 00:00:00
1625,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,245, ,A5,99 WOODCUTTERS LANE                      ,            ,10306,1,0,1,1822,1208,1994,1,A5,1,2010-12-20 00:00:00
1626,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,264, ,A5,37 WOODCUTTERS LANE                      ,            ,10306,1,0,1,1092,1866,1994,1,A5,0,2010-07-29 00:00:00
1627,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,4645,300, ,A9,3543 AMBOY ROAD                          ,            ,10306,1,0,1,6697,1900,1930,1,A9,0,2010-06-29 00:00:00
1628,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5026,94, ,A5,109 THOLLEN STREET                       ,            ,10306,1,0,1,2804,1232,1975,1,A5,0,2010-12-15 00:00:00
1629,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5026,94, ,A5,109 THOLLEN STREET                       ,            ,10306,1,0,1,2804,1232,1975,1,A5,380000,2010-12-15 00:00:00
1630,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5026,95, ,A5,111 THOLLEN STREET                       ,            ,10306,1,0,1,2930,1232,1975,1,A5,0,2010-03-05 00:00:00
1631,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5027,48, ,A5,9 THAYER PLACE                           ,            ,10306,1,0,1,2403,1232,1965,1,A5,0,2010-12-02 00:00:00
1632,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5028,28, ,A5,12 THAYER PLACE                          ,            ,10306,1,0,1,2375,1232,1965,1,A5,0,2010-09-08 00:00:00
1633,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5029,64, ,A5,224 JUSTIN AVENUE                        ,            ,10306,1,0,1,5138,1600,1987,1,A5,380000,2010-05-05 00:00:00
1634,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5030,55, ,A2,3443 HYLAN BOULEVARD                     ,            ,10306,1,0,1,7350,1538,1940,1,A2,0,2010-03-11 00:00:00
1635,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5030,59, ,A5,3449 HYLAN BOULEVARD                     ,            ,10306,1,0,1,3000,2380,1990,1,A5,465000,2010-01-20 00:00:00
1636,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5103,1, ,A5,119 REDGRAVE AVENUE                      ,            ,10306,1,0,1,2688,1176,1966,1,A5,0,2010-05-29 00:00:00
1637,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5103,1, ,A5,119 REDGRAVE AVENUE                      ,            ,10306,1,0,1,2688,1176,1966,1,A5,0,2010-05-28 00:00:00
1638,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5104,46, ,A5,17 GREENCROFT AVENUE                     ,            ,10308,1,0,1,2500,1176,1970,1,A5,380000,2010-10-06 00:00:00
1639,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5108,4, ,A5,100 GREENCROFT AVENUE                    ,            ,10308,1,0,1,4000,1650,1998,1,A5,430000,2010-08-19 00:00:00
1640,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5108,17, ,A5,70 GREENCROFT AVENUE                     ,            ,10308,1,0,1,2566,1312,1970,1,A5,423000,2010-10-05 00:00:00
1641,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5108,36, ,A5,3547 HYLAN BOULEVARD                     ,            ,10308,1,0,1,2400,1312,1970,1,A5,353886,2010-06-14 00:00:00
1642,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5108,36, ,A5,3547 HYLAN BOULEVARD                     ,            ,10308,1,0,1,2400,1312,1970,1,A5,445427,2010-04-14 00:00:00
1643,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5110,6, ,A5,163 KEEGANS LANE                         ,            ,10308,1,0,1,2458,1176,1965,1,A5,0,2010-02-22 00:00:00
1644,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5110,37, ,A5,107 GREENCROFT AVENUE                    ,            ,10308,1,0,1,2400,1176,1965,1,A5,0,2010-06-23 00:00:00
1645,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5116,1, ,A5,147 FIELDWAY AVENUE                      ,            ,10308,1,0,1,2600,1248,1965,1,A5,0,2010-06-14 00:00:00
1646,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5116,18, ,A1,480 DURANT AVENUE                        ,            ,10308,1,0,1,4760,2184,1960,1,A1,585000,2010-08-03 00:00:00
1647,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5126,89, ,A1,104 HIGHLAND ROAD                        ,            ,10308,1,0,1,5705,4141,2010,1,A1,785000,2010-07-15 00:00:00
1648,5,GREAT KILLS              ,01  ONE FAMILY HOMES                        ,1,5127,58, ,A1,45 DENT ROAD                             ,            ,10308,1,0,1,3920,496,1970,1,A1,450000,2010-11-08 00:00:00
