,Staten Island All Sales For 2005 (January 2005 - December 2005),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
5379,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,51,209, ,A2,116 WESTERVELT AVENUE                    ,            ,10301,1,0,1,10149,810,1950,1,A2,350000,2005-06-17 00:00:00
5380,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,53,5, ,A1,133 HARVARD AVENUE                       ,            ,10301,1,0,1,4059,1240,1910,1,A1,396000,2005-06-08 00:00:00
5381,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,53,10, ,A1,123 HARVARD AVENUE                       ,            ,10301,1,0,1,9950,1644,1910,1,A1,425000,2005-11-09 00:00:00
5382,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,53,26, ,A1,32 PARK PLACE                            ,            ,10301,1,0,1,6006,2716,1899,1,A1,0,2005-11-16 00:00:00
5383,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,53,79, ,A1,23 PROSPECT AVENUE                       ,            ,10301,1,0,1,4662,1704,1910,1,A1,319000,2005-09-23 00:00:00
5384,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,35, ,A1,49 HIGHVIEW AVENUE                       ,            ,10301,1,0,1,3564,1524,1915,1,A1,0,2005-07-21 00:00:00
5385,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,37, ,A1,47 HIGHVIEW AVENUE                       ,            ,10301,1,0,1,3775,2148,1915,1,A1,0,2005-09-02 00:00:00
5386,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,52, ,A1,60 NORTHVIEW COURT                       ,            ,10301,1,0,1,2625,1660,2001,1,A1,324360,2005-06-27 00:00:00
5387,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,61, ,A1,120 YORK AVENUE                          ,            ,10301,1,0,1,6900,1528,1910,1,A1,330000,2005-12-05 00:00:00
5388,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,68, ,A1,128 YORK AVENUE                          ,            ,10301,1,0,1,12614,1500,1905,1,A1,380000,2005-06-23 00:00:00
5389,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,73, ,A1,136 YORK AVENUE                          ,            ,10301,1,0,1,9100,2100,1905,1,A1,0,2005-08-26 00:00:00
5390,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,73, ,A1,136 YORK AVENUE                          ,            ,10301,1,0,1,9100,2100,1905,1,A1,0,2005-08-26 00:00:00
5391,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,54,76, ,A1,81 YORK AVENUE                           ,            ,10301,1,0,1,7760,3722,1901,1,A1,0,2005-02-03 00:00:00
5392,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,55,28, ,A1,23 HARVARD AVENUE                        ,            ,10301,1,0,1,8650,2058,1899,1,A1,0,2005-10-27 00:00:00
5393,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,55,41, ,A1,62 EAST BUCHANAN STREET                  ,            ,10301,1,0,1,5130,1284,1901,1,A1,0,2005-02-18 00:00:00
5394,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,56,33, ,A1,130 HARVARD AVENUE                       ,            ,10301,1,0,1,4070,1632,1910,1,A1,0,2005-07-28 00:00:00
5395,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,57,1, ,A1,193 FRANKLIN AVENUE                      ,            ,10301,1,0,1,7020,2044,1910,1,A1,525000,2005-01-27 00:00:00
5396,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,58,22, ,A1,121 FRANKLIN AVENUE                      ,            ,10301,1,0,1,9750,2441,1901,1,A1,550000,2005-01-12 00:00:00
5397,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,58,53, ,A1,22 HARVARD AVENUE                        ,            ,10301,1,0,1,5704,2400,1997,1,A1,0,2005-09-30 00:00:00
5398,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,58,68, ,A1,48 HARVARD AVENUE                        ,            ,10301,1,0,1,7999,2850,2001,1,A1,0,2005-11-21 00:00:00
5399,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,58,70, ,A1,56 HARVARD AVENUE                        ,            ,10301,1,0,1,19325,4638,1901,1,A1,0,2005-08-12 00:00:00
5400,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,58,95, ,A2,67 PARK PLACE                            ,            ,10301,1,0,1,7650,1202,1925,1,A2,0,2005-10-06 00:00:00
5401,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,60,10, ,A2,50 EADIE PLACE                           ,            ,10301,1,0,1,2925,983,1920,1,A2,334000,2005-05-13 00:00:00
5402,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,60,27, ,A2,14 EADIE PLACE                           ,            ,10301,1,0,1,2050,1107,1920,1,A2,150000,2005-03-23 00:00:00
5403,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,60,32, ,A1,73 FRANKLIN AVENUE                       ,            ,10301,1,0,1,2250,1750,1925,1,A1,0,2005-06-29 00:00:00
5404,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,60,112, ,A1,35 EADIE PLACE                           ,            ,10301,1,0,1,2688,1136,1925,1,A1,278000,2005-02-24 00:00:00
5405,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,61,8, ,A1,15 FILLMORE STREET                       ,            ,10301,1,0,1,2100,1320,1930,1,A1,240000,2005-08-25 00:00:00
5406,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,64,38, ,A1,14 CORTELYOU PLACE                       ,            ,10301,1,0,1,2500,1278,1920,1,A1,299000,2005-03-04 00:00:00
5407,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,64,43, ,A1,26 CORTELYOU PLACE                       ,            ,10301,1,0,1,2475,1260,1920,1,A1,0,2005-01-01 00:00:00
5408,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,64,87, ,A1,58 HENDERSON AVENUE                      ,            ,10301,1,0,1,4698,1144,1901,1,A1,350000,2005-12-06 00:00:00
5409,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,64,89, ,A1,56 HENDERSON AVENUE                      ,            ,10301,1,0,1,2673,1252,1901,1,A1,328600,2005-07-06 00:00:00
5410,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,64,132, ,A1,16 CASSIDY PLACE                         ,            ,10301,1,0,1,3630,1250,1920,1,A1,338140,2005-10-28 00:00:00
5411,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,64,218, ,A5,27 DUANE COURT                           ,            ,10301,1,0,1,1300,1540,1991,1,A5,245000,2005-05-26 00:00:00
5412,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,17, ,A1,33 CASSIDY PLACE                         ,            ,10301,1,0,1,2800,1872,1901,1,A1,0,2005-01-24 00:00:00
5413,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,19, ,B2,37 CASSIDY PLACE                         ,            ,10301,2,0,2,3730,2924,2006,1,A1,300000,2005-02-02 00:00:00
5414,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,31, ,A1,65 CASSIDY PLACE                         ,            ,10301,1,0,1,2500,1800,2004,1,A1,311704,2005-06-30 00:00:00
5415,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,43, ,A5,95 LAFAYETTE AVENUE                      ,            ,10301,1,0,1,2364,1920,2001,1,A5,359470,2005-10-13 00:00:00
5416,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,63, ,A1,160 WEST BUCHANAN STREET                 ,            ,10301,1,0,1,2500,1250,1940,1,A1,210000,2005-02-10 00:00:00
5417,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,139, ,A1,184 FILLMORE STREET                      ,            ,10301,1,0,1,2725,1450,2002,1,A1,350000,2005-03-25 00:00:00
5418,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,139, ,A1,184 FILLMORE STREET                      ,            ,10301,1,0,1,2725,1450,2002,1,A1,365000,2005-01-18 00:00:00
5419,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,66,140, ,A1,182 FILLMORE STREET                      ,            ,10301,1,0,1,2491,1245,2004,1,A1,380250,2005-11-04 00:00:00
5420,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,82,28, ,A1,21 TILDEN STREET                         ,            ,10301,1,0,1,2500,951,1920,1,A1,290000,2005-11-18 00:00:00
5421,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,84,8, ,A5,102 PENDLETON PLACE                      ,            ,10301,1,0,1,1566,1670,1994,1,A5,334000,2005-12-29 00:00:00
5422,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,84,13, ,A5,110 PENDLETON PLACE                      ,            ,10301,1,0,1,2917,1670,1994,1,A5,0,2005-02-02 00:00:00
5423,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,84,29, ,A5,134 PENDLETON PLACE                      ,            ,10301,1,0,1,1566,1670,1994,1,A5,255000,2005-12-04 00:00:00
5424,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,84,75, ,A5,121 PENDLETON PLACE                      ,            ,10301,1,0,1,2000,1860,1943,1,A5,0,2005-10-14 00:00:00
5425,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,84,79, ,A5,113 PENDLETON PLACE                      ,            ,10301,1,0,1,2000,1860,1943,1,A5,259700,2005-06-27 00:00:00
5426,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,84,84, ,A5,80 PROSPECT AVENUE                       ,            ,10301,1,0,1,2080,1860,1943,1,A5,0,2005-03-01 00:00:00
5427,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,85,3, ,A5,169 BRIGHTON AVENUE                      ,            ,10301,1,0,1,2712,1800,2002,1,A5,363012,2005-04-11 00:00:00
5428,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,85,4, ,A5,167 BRIGHTON AVENUE                      ,            ,10301,1,0,1,3226,1800,2002,1,A5,363012,2005-04-11 00:00:00
5429,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,85,5, ,A5,165 BRIGHTON AVENUE                      ,            ,10301,1,0,1,3537,1800,2002,1,A5,363012,2005-04-08 00:00:00
5430,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,85,6, ,A5,163 BRIGHTON AVENUE                      ,            ,10301,1,0,1,3562,1800,2002,1,A5,363012,2005-04-08 00:00:00
5431,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,86,24, ,A5,94 SUMNER PLACE                          ,            ,10301,1,0,1,1760,1530,1991,1,A5,260000,2005-06-14 00:00:00
5432,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,86,62, ,A1,131 ARNOLD STREET                        ,            ,10301,1,0,1,7000,1538,1930,1,A1,385000,2005-12-30 00:00:00
5433,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,86,66, ,A1,139 ARNOLD STREET                        ,            ,10301,1,0,1,7000,1538,1930,1,A1,386250,2005-07-29 00:00:00
5434,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,86,70, ,A2,145 ARNOLD STREET                        ,            ,10301,1,0,1,4000,1936,1960,1,A2,0,2005-04-07 00:00:00
5435,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,96,135, ,A5,96 ROBERT LANE                           ,            ,10301,1,0,1,1530,1640,1998,1,A5,255000,2005-03-29 00:00:00
5436,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,96,137, ,A5,100 ROBERT LANE                          ,            ,10301,1,0,1,1530,1650,1998,1,A5,318000,2005-08-11 00:00:00
5437,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,104,36, ,A5,38 ELY STREET                            ,            ,10301,1,0,1,2285,1480,1980,1,A5,116600,2005-05-12 00:00:00
5438,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,108,32, ,A2,23 CASTLETON AVENUE                      ,            ,10301,1,0,1,2875,1069,1920,1,A2,269000,2005-01-31 00:00:00
5439,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,109,16, ,A1,44 CASTLETON AVENUE                      ,            ,10301,1,0,1,8500,1450,1930,1,A1,265000,2005-02-17 00:00:00
5440,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,109,42, ,S1,542 JERSEY STREET                        ,            ,10301,1,1,2,2500,1600,1910,1,S1,200000,2005-07-22 00:00:00
5441,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,112,3, ,A1,148 BRIGHTON AVENUE                      ,            ,10301,1,0,1,3150,2178,1901,1,A1,300000,2005-05-10 00:00:00
5442,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,113,57, ,A5,337 GLEN AVENUE                          ,            ,10301,1,0,1,5772,1216,1993,1,A5,0,2005-12-08 00:00:00
5443,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,113,61, ,A5,333 GLEN AVENUE                          ,            ,10301,1,0,1,1539,1080,1993,1,A5,267000,2005-05-20 00:00:00
5444,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,113,72, ,A5,321 GLEN AVENUE                          ,            ,10301,1,0,1,2596,1080,1993,1,A5,0,2005-12-08 00:00:00
5445,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,113,84, ,A1,291 GLEN AVENUE                          ,            ,10301,1,0,1,3852,910,1930,1,A2,395000,2005-04-26 00:00:00
5446,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,117,29, ,A2,244 SUMNER PLACE                         ,            ,10301,1,0,1,5000,2016,1965,1,A2,380000,2005-11-10 00:00:00
5447,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,119,17, ,A2,252 STANLEY AVENUE                       ,            ,10301,1,0,1,6076,1304,1920,1,A2,0,2005-03-29 00:00:00
5448,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,119,92, ,B2,243 CASTLETON AVENUE                     ,            ,10301,2,0,2,6050,3666,2004,1,A1,575209,2005-05-27 00:00:00
5449,5,NEW BRIGHTON             ,01  ONE FAMILY HOMES                        ,1,119,132, ,A1,10 HARBOR VIEW COURT                     ,            ,10301,1,0,1,3690,1550,1901,1,A1,0,2005-04-11 00:00:00
5450,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,14,99, ,B1,248 RICHMOND TERRACE                     ,            ,10301,2,0,2,3404,2208,1910,1,B1,520000,2005-12-06 00:00:00
5451,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,14,99, ,B1,248 RICHMOND TERRACE                     ,            ,10301,2,0,2,3404,2208,1910,1,B1,520000,2005-07-25 00:00:00
5452,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,16,101, ,B2,378 ST MARK'S PLACE                      ,            ,10301,2,0,2,2125,2608,1925,1,B2,0,2005-08-19 00:00:00
5453,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,16,107, ,B2,398 ST. MARKS PLACE                      ,            ,10301,2,0,2,2250,2394,1930,1,B2,499000,2005-08-17 00:00:00
5454,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,16,107, ,B2,398 ST MARK'S PLACE                      ,            ,10301,2,0,2,2250,2394,1930,1,S2,0,2005-02-28 00:00:00
5455,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,16,113, ,B1,412 ST MARK'S PLACE                      ,            ,10301,2,0,2,2125,3336,1946,1,B1,440000,2005-08-11 00:00:00
5456,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,16,119, ,B2,428 ST MARK'S PLACE                      ,            ,10301,2,0,2,2125,2280,1930,1,B2,0,2005-08-19 00:00:00
5457,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,7, ,B2,119 MONROE AVENUE                        ,            ,10301,2,0,2,1615,1500,1865,1,B2,337800,2005-08-03 00:00:00
5458,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,53, ,B9,11 MONROE AVENUE                         ,            ,10301,2,0,2,2505,2060,2004,1,B9,402101,2005-02-22 00:00:00
5459,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,56, ,B9,7 MONROE AVENUE                          ,            ,10301,2,0,2,1195,2060,2003,1,B9,380250,2005-02-18 00:00:00
5460,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,57, ,B9,3 MONROE AVENUE                          ,            ,10301,2,0,2,1105,2060,2003,1,B9,388362,2005-02-01 00:00:00
5461,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,2,17,74, ,C1,30 MONTGOMERY AVENUE                     ,            ,10301,11,0,11,8585,10713,2006,1,B3,1300000,2005-10-18 00:00:00
5462,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,  ,17,78, ,  ,38 MONTGOMERY AVENUE                     ,            ,10301,0,0,0,0,0,0,1,B2,0,2005-10-18 00:00:00
5463,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,  ,17,78, ,  ,38 MONTGOMERY AVENUE                     ,            ,10301,0,0,0,0,0,0,1,B2,371000,2005-05-11 00:00:00
5464,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,153, ,B9,9 MONROE AVENUE                          ,            ,10301,2,0,2,1498,2060,2003,1,B9,385218,2005-02-09 00:00:00
5465,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,157, ,B9,1 MONROE AVENUE                          ,            ,10301,2,0,2,1735,2060,2003,1,B9,405498,2005-02-08 00:00:00
5466,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,17,168, ,B9,16 MONTGOMERY AVENUE                     ,            ,10301,2,0,2,1955,1740,2001,1,B9,0,2005-07-30 00:00:00
5467,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,18,66, ,S2,3 CORSON AVENUE                          ,            ,10301,2,1,3,1500,3120,1899,1,S2,191009,2005-06-29 00:00:00
5468,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,18,67, ,S2,5 CORSON AVENUE                          ,            ,10301,2,1,3,1500,3080,1899,1,S2,191010,2005-06-29 00:00:00
5469,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,18,132, ,B2,46 MONROE AVENUE                         ,            ,10301,2,0,2,2700,3744,1925,1,B2,0,2005-05-18 00:00:00
5470,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,19,37, ,B9,300 ST MARK'S PLACE                      ,            ,10301,2,0,2,2078,1675,1994,1,B9,370000,2005-02-14 00:00:00
5471,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,20,79, ,B9,35 FORT PLACE                            ,            ,10301,2,0,2,2645,2330,2005,1,B9,420810,2005-12-01 00:00:00
5472,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,20,81, ,B9,39 FORT PLACE                            ,            ,10301,2,0,2,2437,2330,2003,1,B9,424866,2005-12-05 00:00:00
5473,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,20,82, ,B9,41 FORT PLACE                            ,            ,10301,2,0,2,2355,2330,2003,1,B9,404586,2005-12-19 00:00:00
5474,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,20,83, ,B9,43 FORT PLACE                            ,            ,10301,2,0,2,2265,2330,2003,1,B9,354900,2005-12-20 00:00:00
5475,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,20,85, ,B9,45 FORT PLACE                            ,            ,10301,2,0,2,1948,2330,2003,1,B9,414726,2005-12-09 00:00:00
5476,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,21,45, ,B3,126 HAMILTON AVENUE                      ,            ,10301,2,0,2,6867,1912,1910,1,B3,0,2005-07-26 00:00:00
5477,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,22,118, ,B2,57 WESTERVELT AVENUE                     ,            ,10301,2,0,2,3100,2008,1920,1,B2,439000,2005-05-04 00:00:00
5478,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,40, ,S2,21 BROOK STREET                          ,            ,10301,2,1,3,1800,2899,1930,1,S2,550000,2005-06-21 00:00:00
5479,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,58, ,S2,93 VICTORY BOULEVARD                     ,            ,10301,2,1,3,1495,3200,1931,1,S2,320000,2005-04-06 00:00:00
5480,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,59, ,S2,91 VICTORY BOULEVARD                     ,            ,10301,2,1,3,4800,3200,1931,1,S2,320000,2005-04-06 00:00:00
5481,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,60, ,S2,89 VICTORY BOULEVARD                     ,            ,10301,2,1,3,832,3200,1931,1,S2,320000,2005-04-06 00:00:00
5482,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,61, ,S2,87 VICTORY BOULEVARD                     ,            ,10301,2,1,3,917,3200,1931,1,S2,320000,2005-04-06 00:00:00
5483,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,62, ,S2,85 VICTORY BOULEVARD                     ,            ,10301,2,1,3,917,3250,1958,1,S2,320000,2005-04-06 00:00:00
5484,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,23,71, ,S2,111 VICTORY BOULEVARD                    ,            ,10301,2,1,3,2028,3220,1909,1,S2,300000,2005-04-06 00:00:00
5485,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,28,61, ,B2,44 CRESCENT AVENUE                       ,            ,10301,2,0,2,3000,1888,1899,1,B2,275000,2005-12-22 00:00:00
5486,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,28,67, ,B2,28 CRESCENT AVENUE                       ,            ,10301,2,0,2,4100,2244,1899,1,B2,0,2005-10-21 00:00:00
5487,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,31,9, ,B2,135 WESTERVELT AVENUE                    ,            ,10301,2,0,2,3300,3234,1925,1,B2,440000,2005-10-28 00:00:00
5488,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,31,17, ,B2,18 EGMONT PLACE                          ,            ,10301,2,0,2,3300,3228,1920,1,B2,473000,2005-05-19 00:00:00
5489,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,31,35, ,B3,168 HAMILTON AVENUE                      ,            ,10301,2,0,2,9700,2104,1925,1,B3,430000,2005-09-26 00:00:00
5490,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,32,38, ,B3,212 HAMILTON AVENUE                      ,            ,10301,2,0,2,2500,1515,1920,1,B3,0,2005-11-03 00:00:00
5491,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,34,59, ,B2,223 VICTORY BOULEVARD                    ,            ,10301,2,0,2,4922,2114,1905,1,B2,91208,2005-12-31 00:00:00
5492,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,21, ,B2,196 CORSON AVENUE                        ,            ,10301,2,0,2,2500,1780,1925,1,B2,345000,2005-06-10 00:00:00
5493,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,30, ,B2,182 CORSON AVENUE                        ,            ,10301,2,0,2,2500,1840,1920,1,B2,0,2005-05-11 00:00:00
5494,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,31, ,B2,180 CORSON AVENUE                        ,            ,10301,2,0,2,2500,1880,1920,1,B2,305000,2005-04-01 00:00:00
5495,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,34, ,B2,174 CORSON AVENUE                        ,            ,10301,2,0,2,2500,2514,1920,1,B2,412340,2005-10-06 00:00:00
5496,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,54, ,B2,132 CORSON AVENUE                        ,            ,10301,2,0,2,5000,2638,1920,1,B2,296000,2005-09-07 00:00:00
5497,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,54, ,B2,132 CORSON AVENUE                        ,            ,10301,2,0,2,5000,2638,1920,1,B2,0,2005-08-24 00:00:00
5498,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,81, ,B2,51 BROOK STREET                          ,            ,10301,2,0,2,2500,1848,1920,1,B2,365000,2005-03-24 00:00:00
5499,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,35,97, ,B2,91 BROOK STREET                          ,            ,10301,2,0,2,2400,1620,1930,1,B2,383497,2005-09-01 00:00:00
5500,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,21, ,B2,120 SCRIBNER AVENUE                      ,            ,10301,2,0,2,2500,2133,1920,1,B2,350000,2005-03-22 00:00:00
5501,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,22, ,B1,118 SCRIBNER AVENUE                      ,            ,10301,2,0,2,2517,2288,1899,1,B1,395000,2005-09-13 00:00:00
5502,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,38, ,B2,82 SCRIBNER AVENUE                       ,            ,10301,2,0,2,3000,2715,1920,1,B2,475000,2005-09-29 00:00:00
5503,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,38, ,B2,82 SCRIBNER AVENUE                       ,            ,10301,2,0,2,3000,2715,1920,1,B2,250000,2005-04-12 00:00:00
5504,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,131, ,B2,189 CORSON AVENUE                        ,            ,10301,2,0,2,5000,1584,1920,1,B2,433000,2005-10-20 00:00:00
5505,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,139, ,B9,201 CORSON AVENUE                        ,            ,10301,2,0,2,2500,2640,1920,1,B2,0,2005-02-16 00:00:00
5506,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,36,142, ,B2,207 CORSON AVENUE                        ,            ,10301,2,0,2,2500,2485,1920,1,B2,275600,2005-03-17 00:00:00
5507,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,37,28, ,A1,22 WINTER AVENUE                         ,            ,10301,1,0,1,2500,2351,2006,1,B3,525000,2005-01-20 00:00:00
5508,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,38,28, ,B2,136 BENZIGER AVENUE                      ,            ,10301,2,0,2,5000,2640,1960,1,B2,440000,2005-08-09 00:00:00
5509,5,NEW BRIGHTON             ,02  TWO FAMILY HOMES                        ,1,38,79, ,B2,55 WINTER AVENUE                         ,            ,10301,2,0,2,3200,2967,1910,1,B2,519400,2005-11-17 00:00:00
