,"STATEN ISLAND ANNUALIZE SALE FOR 2016.  (All Sales From  January 1, 2016 - December 31, 2016)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
5161,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1030, ,R3,22 WINDHAM LOOP                          ,2B          ,10314,1,0,1,0,0,1975,1,R3,295000,2016-05-05 00:00:00
5162,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1032, ,R3,22 WINDHAM LOOP                          ,3B          ,10314,1,0,1,0,0,1975,1,R3,275000,2016-06-13 00:00:00
5163,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1042, ,R3,6 KATHY PLACE                            ,3A          ,10314,1,0,1,0,0,1975,1,R3,300000,2016-01-12 00:00:00
5164,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1044, ,R3,10 KATHY PLACE                           ,1A          ,10314,1,0,1,0,0,1975,1,R3,315000,2016-12-30 00:00:00
5165,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1045, ,R3,10 KATHY PLACE                           ,1B          ,10314,1,0,1,0,0,1975,1,R3,286500,2016-06-10 00:00:00
5166,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1054, ,R3,14 KATHY PLACE                           ,2C          ,10314,1,0,1,0,0,1975,1,R3,229295,2016-05-10 00:00:00
5167,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1063, ,R3,22 KATHY PLACE                           ,1B          ,10314,1,0,1,0,0,1975,1,R3,0,2016-07-19 00:00:00
5168,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1066, ,R3,22 KATHY PLACE                           ,3A          ,10314,1,0,1,0,0,1975,1,R3,260000,2016-06-13 00:00:00
5169,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1077, ,R3,27 KATHY PLACE                           ,2B          ,10314,1,0,1,0,0,1975,1,R3,325000,2016-03-23 00:00:00
5170,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1107, ,R3,40A WINDHAM LOOP                         ,2A          ,10314,1,0,1,0,0,1975,1,R3,326000,2016-05-18 00:00:00
5171,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1126, ,R3,56 WINDHAM LOOP                          ,1B          ,10314,1,0,1,0,0,1975,1,R3,0,2016-05-09 00:00:00
5172,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1220, ,R3,193 WINDHAM LOOP                         ,            ,10314,1,0,1,0,0,1981,1,R3,435000,2016-12-02 00:00:00
5173,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1231, ,R3,129 WINDHAM LOOP                         ,            ,10314,1,0,1,0,0,1981,1,R3,4286,2016-07-26 00:00:00
5174,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1246, ,R3,28 AMY COURT                             ,            ,10314,1,0,1,0,0,1981,1,R3,350000,2016-09-20 00:00:00
5175,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1268, ,R3,170 WINDHAM LOOP                         ,            ,10314,1,0,1,0,0,1981,1,R3,340000,2016-05-25 00:00:00
5176,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1304, ,R3,606 RICHMOND HILL ROAD                   ,            ,10314,1,0,1,0,0,1981,1,R3,0,2016-04-05 00:00:00
5177,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1306, ,R3,610 RICHMOND HILL ROAD                   ,            ,10314,1,0,1,0,0,1981,1,R3,300000,2016-05-25 00:00:00
5178,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1311, ,R3,1634 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1981,1,R3,365000,2016-03-30 00:00:00
5179,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1314, ,R3,1640 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1981,1,R3,372500,2016-01-13 00:00:00
5180,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1349, ,R3,1670 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1981,1,R3,365000,2016-12-16 00:00:00
5181,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1357, ,R3,1694 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1981,1,R3,277836,2016-09-13 00:00:00
5182,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1388, ,R3,572 GOLF VIEW COURT                      ,            ,10314,1,0,1,0,0,1982,1,R3,350000,2016-04-04 00:00:00
5183,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1504, ,R3,10 ELMWOOD PARK DRIVE                    ,A           ,10314,1,0,1,0,0,1979,1,R3,274000,2016-12-13 00:00:00
5184,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1506, ,R3,14 ELMWOOD PARK DRIVE                    ,A           ,10314,1,0,1,0,0,1979,1,R3,0,2016-08-04 00:00:00
5185,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1531, ,R3,58 DEVON LOOP                            ,            ,10314,1,0,1,0,0,1979,1,R3,0,2016-05-02 00:00:00
5186,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1539, ,R3,64 DEVON LOOP                            ,            ,10314,1,0,1,0,0,1979,1,R3,235000,2016-07-26 00:00:00
5187,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1555, ,R3,35 DEVON LOOP                            ,            ,10314,1,0,1,0,0,1979,1,R3,10,2016-10-25 00:00:00
5188,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1567, ,R3,167 DEVON LOOP                           ,A           ,10314,1,0,1,0,0,1979,1,R3,219000,2016-06-28 00:00:00
5189,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1569, ,R3,165 DEVON LOOP                           ,A           ,10314,1,0,1,0,0,1979,1,R3,214000,2016-07-07 00:00:00
5190,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1585, ,R3,147 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1979,1,R3,248000,2016-12-28 00:00:00
5191,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1781, ,R3,120 DEVON LOOP                           ,4,10314,1,0,1,0,0,1985,1,R3,218000,2016-11-04 00:00:00
5192,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1787, ,R3,110 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1985,1,R3,250000,2016-12-29 00:00:00
5193,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1797, ,R3,130 DEVON LOOP                           ,            ,10314,1,0,1,0,0,1985,1,R3,225000,2016-08-09 00:00:00
5194,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1827, ,R3,170 DEVON LOOP                           ,2,10314,1,0,1,0,0,1985,1,R3,175000,2016-03-29 00:00:00
5195,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1849, ,R3,9 DONNA COURT                            ,12,10314,1,0,1,0,0,1985,1,R3,210000,2016-02-09 00:00:00
5196,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1852, ,R3,19 DONNA COURT                           ,3,10314,1,0,1,0,0,1985,1,R3,149000,2016-03-11 00:00:00
5197,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1859, ,R3,19 DONNA COURT                           ,10,10314,1,0,1,0,0,1985,1,R3,222000,2016-03-10 00:00:00
5198,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1872, ,R3,29 DONNA COURT                           ,11,10314,1,0,1,0,0,1985,1,R3,192000,2016-02-10 00:00:00
5199,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1893, ,R3,40 DONNA COURT                           ,8,10314,1,0,1,0,0,1985,1,R3,177000,2016-03-28 00:00:00
5200,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1905, ,R3,30 DONNA COURT                           ,8,10314,1,0,1,0,0,1985,1,R3,0,2016-06-09 00:00:00
5201,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,1915, ,R3,20 DONNA COURT                           ,6,10314,1,0,1,0,0,1985,1,R3,10,2016-10-25 00:00:00
5202,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3027, ,R3,79 RUMSON ROAD                           ,            ,10314,1,0,1,0,0,1978,1,R3,195000,2016-10-05 00:00:00
5203,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3050, ,R3,18 RUMSON ROAD                           ,            ,10314,1,0,1,0,0,1978,1,R3,365000,2016-07-27 00:00:00
5204,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3055, ,R3,8 RUMSON ROAD                            ,            ,10314,1,0,1,0,0,1978,1,R3,320000,2016-04-06 00:00:00
5205,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3101, ,R3,72 STONE LANE                            ,            ,10314,1,0,1,0,0,1978,1,R3,364500,2016-08-22 00:00:00
5206,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3120, ,R3,1784 FOREST HILL ROAD                    ,120,10314,1,0,1,0,0,1978,1,R3,338000,2016-07-21 00:00:00
5207,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3160, ,R3,43 STONE LANE                            ,            ,10314,1,0,1,0,0,1978,1,R3,350000,2016-04-13 00:00:00
5208,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3164, ,R3,19 STONE LANE                            ,            ,10314,1,0,1,0,0,1978,1,R3,258500,2016-04-15 00:00:00
5209,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3165, ,R3,21 STONE LANE                            ,            ,10314,1,0,1,0,0,1978,1,R3,0,2016-06-09 00:00:00
5210,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3191, ,R3,1766 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1978,1,R3,0,2016-08-12 00:00:00
5211,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3193, ,R3,1762 FOREST HILL ROAD                    ,            ,10314,1,0,1,0,0,1978,1,R3,330000,2016-07-06 00:00:00
5212,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3221, ,R3,127 PIERPONT PLACE                       ,            ,10314,1,0,1,0,0,1978,1,R3,300000,2016-05-09 00:00:00
5213,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3231, ,R3,98 BELMAR DRIVE WEST                     ,            ,10314,1,0,1,0,0,1981,1,R3,365000,2016-12-22 00:00:00
5214,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3236, ,R3,111 PIERPONT PLACE                       ,            ,10314,1,0,1,0,0,1981,1,R3,360000,2016-02-10 00:00:00
5215,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3257, ,R3,49 BELMAR DRIVE WEST                     ,            ,10314,1,0,1,0,0,1981,1,R3,359900,2016-12-28 00:00:00
5216,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3264, ,R3,66 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,0,2016-11-21 00:00:00
5217,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3265, ,R3,64 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,330000,2016-09-07 00:00:00
5218,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3281, ,R3,83 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,310000,2016-08-02 00:00:00
5219,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3301, ,R3,40 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,345000,2016-12-19 00:00:00
5220,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3304, ,R3,34 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,297000,2016-04-14 00:00:00
5221,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3306, ,R3,30 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,359000,2016-12-12 00:00:00
5222,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3319, ,R3,35 BELMAR DRIVE WEST                     ,            ,10314,1,0,1,0,0,1981,1,R3,159000,2016-10-26 00:00:00
5223,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3326, ,R3,53 PIERPONT PLACE                        ,            ,10314,1,0,1,0,0,1981,1,R3,300000,2016-08-19 00:00:00
5224,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3373, ,R3,12 BELMAR DRIVE EAST                     ,A           ,10314,1,0,1,0,0,1981,1,R3,340000,2016-11-07 00:00:00
5225,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3374, ,R3,10 BELMAR DRIVE EAST                     ,            ,10314,1,0,1,0,0,1981,1,R3,275000,2016-08-12 00:00:00
5226,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3389, ,R3,10 PIERPONT PLACE  UNIT                  ,            ,10314,1,0,1,0,0,1981,1,R3,302000,2016-08-25 00:00:00
5227,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,3400, ,R3,1 PIERPONT PLACE                         ,            ,10314,1,0,1,0,0,1981,1,R3,359999,2016-08-30 00:00:00
5228,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,4004, ,R3,461 WINDHAM LOOP                         ,            ,10314,1,0,1,0,0,1979,1,R3,420000,2016-11-04 00:00:00
5229,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,4059, ,R3,352 WINDHAM LOOP                         ,            ,10314,1,0,1,0,0,1978,1,R3,255000,2016-03-08 00:00:00
5230,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5024, ,R3,65 ELMWOOD PARK DRIVE                    ,21,10314,1,0,1,0,0,1985,1,R3,230000,2016-05-04 00:00:00
5231,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5027, ,R3,65 ELMWOOD PARK DRIVE                    ,24,10314,1,0,1,0,0,1985,1,R3,238000,2016-05-12 00:00:00
5232,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5031, ,R3,65 ELMWOOD PARK DRIVE                    ,28,10314,1,0,1,0,0,1985,1,R3,290000,2016-12-22 00:00:00
5233,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5050, ,R3,85 ELMWOOD PARK DRIVE                    ,18,10314,1,0,1,0,0,1985,1,R3,230000,2016-01-27 00:00:00
5234,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5078, ,R3,85 ELMWOOD PARK DRIVE                    ,46,10314,1,0,1,0,0,1985,1,R3,259000,2016-10-27 00:00:00
5235,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5079, ,R3,85 ELMWOOD PARK DRIVE                    ,47,10314,1,0,1,0,0,1985,1,R3,219000,2016-09-20 00:00:00
5236,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5095, ,R3,85 ELMWOOD PARK DRIVE                    ,63,10314,1,0,1,0,0,1985,1,R3,165000,2016-01-20 00:00:00
5237,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5308, ,R3,25 ARIELLE LANE                          ,108,10314,1,0,1,0,0,1988,1,R3,255000,2016-10-27 00:00:00
5238,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5326, ,R3,45 CANON DRIVE                           ,            ,10314,1,0,1,0,0,1988,1,R3,180000,2016-05-18 00:00:00
5239,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5333, ,R3,18 ARIELLE LANE                          ,133,10314,1,0,1,0,0,1988,1,R3,365000,2016-03-04 00:00:00
5240,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5334, ,R3,20 ARIELLE LANE                          ,134,10314,1,0,1,0,0,1988,1,R3,0,2016-04-28 00:00:00
5241,5,NEW SPRINGVILLE          ,04  TAX CLASS 1 CONDOS                      ,1A,2450,5357, ,R3,21 CANON DRIVE                           ,            ,10314,1,0,1,0,0,1988,1,R3,0,2016-12-28 00:00:00
5242,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2360,1003, ,R2,1284 ROCKLAND AVENUE                     ,1C          ,10314,1,0,1,0,0,1973,2,R2,216000,2016-12-12 00:00:00
5243,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2360,1011, ,R2,1286 ROCKLAND AVENUE                     ,1G          ,10314,1,0,1,0,0,1973,2,R2,255000,2016-02-16 00:00:00
5244,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2363,1005, ,R2,9 GADSEN PLACE                           ,2A          ,10314,1,0,1,0,0,1974,2,R2,265000,2016-09-26 00:00:00
5245,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2363,1049, ,R2,23 GADSEN PLACE                          ,1A          ,10314,1,0,1,0,0,1974,2,R2,217500,2016-07-08 00:00:00
5246,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2363,1052, ,R2,23 GADSEN PLACE                          ,2A          ,10314,1,0,1,0,0,1974,2,R2,215000,2016-01-22 00:00:00
5247,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2363,1065, ,R2,27 GADSEN PLACE                          ,1G          ,10314,1,0,1,0,0,1974,2,R2,205000,2016-03-09 00:00:00
5248,5,NEW SPRINGVILLE          ,12  CONDOS - WALKUP APARTMENTS              ,2,2363,1068, ,R2,27 GADSEN PLACE                          ,2F          ,10314,1,0,1,0,0,1974,2,R2,180000,2016-02-19 00:00:00
5249,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2400,1123, ,R4,90 RICHMOND HILL ROAD                    ,1B          ,10314,1,0,1,0,0,1988,2,R4,170000,2016-11-10 00:00:00
5250,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2400,1148, ,R4,90 RICHMOND HILL ROAD                    ,2M          ,10314,1,0,1,0,0,1988,2,R4,270000,2016-07-22 00:00:00
5251,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2400,1179, ,R4,90 RICHMOND HILL ROAD                    ,4H          ,10314,1,0,1,0,0,1988,2,R4,222500,2016-10-06 00:00:00
5252,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2400,1210, ,R4,90 RICHMOND HILL ROAD                    ,6C          ,10314,1,0,1,0,0,1988,2,R4,0,2016-10-04 00:00:00
5253,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2400,1211, ,R4,90 RICHMOND HILL ROAD                    ,6D          ,10314,1,0,1,0,0,1988,2,R4,0,2016-10-04 00:00:00
5254,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2400,1217, ,R4,90 RICHMOND HILL ROAD                    ,6J          ,10314,1,0,1,0,0,1988,2,R4,0,2016-10-04 00:00:00
5255,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1612, ,R4,2 ELMWOOD PARK DRIVE                     ,112,10314,1,0,1,0,0,1983,2,R4,215000,2016-03-08 00:00:00
5256,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1620, ,R4,2 ELMWOOD PARK DRIVE                     ,121,10314,1,0,1,0,0,1983,2,R4,107000,2016-01-19 00:00:00
5257,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1623, ,R4,2 ELMWOOD PARK DRIVE                     ,124,10314,1,0,1,0,0,1983,2,R4,240000,2016-05-16 00:00:00
5258,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1643, ,R4,2 ELMWOOD PARK DRIVE                     ,216,10314,1,0,1,0,0,1983,2,R4,235388,2016-06-30 00:00:00
5259,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1645, ,R4,2 ELMWOOD PARK DRIVE                     ,218,10314,1,0,1,0,0,1983,2,R4,219000,2016-05-19 00:00:00
5260,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1649, ,R4,2 ELMWOOD PARK DRIVE                     ,222,10314,1,0,1,0,0,1983,2,R4,173500,2016-11-03 00:00:00
5261,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1667, ,R4,2 ELMWOOD PARK DRIVE                     ,311,10314,1,0,1,0,0,1983,2,R4,235000,2016-05-24 00:00:00
5262,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1678, ,R4,2 ELMWOOD PARK DRIVE                     ,322,10314,1,0,1,0,0,1983,2,R4,165000,2016-02-02 00:00:00
5263,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1679, ,R4,2 ELMWOOD PARK DRIVE                     ,323,10314,1,0,1,0,0,1983,2,R4,0,2016-08-18 00:00:00
5264,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1680, ,R4,2 ELMWOOD PARK DRIVE                     ,324,10314,1,0,1,0,0,1983,2,R4,240000,2016-12-14 00:00:00
5265,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1682, ,R4,2 ELMWOOD PARK DRIVE                     ,326,10314,1,0,1,0,0,1983,2,R4,120000,2016-06-08 00:00:00
5266,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1697, ,R4,"2 ELMWOOD PARK DRIVE,                    ",412,10314,1,0,1,0,0,1983,2,R4,220000,2016-09-06 00:00:00
5267,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1703, ,R4,2 ELMWOOD PARK DRIVE                     ,418,10314,1,0,1,0,0,1983,2,R4,215000,2016-06-24 00:00:00
5268,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1703, ,R4,2 ELMWOOD PARK DRIVE                     ,418,10314,1,0,1,0,0,1983,2,R4,225000,2016-01-20 00:00:00
5269,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1705, ,R4,2 ELMWOOD PARK DRIVE                     ,420,10314,1,0,1,0,0,1983,2,R4,107000,2016-01-19 00:00:00
5270,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1711, ,R4,2 ELMWOOD PARK DRIVE                     ,426,10314,1,0,1,0,0,1983,2,R4,112000,2016-04-25 00:00:00
5271,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1715, ,R4,2 ELMWOOD PARK DRIVE                     ,501,10314,1,0,1,0,0,1983,2,R4,0,2016-06-02 00:00:00
5272,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1722, ,R4,2 ELMWOOD PARK DRIVE                     ,508,10314,1,0,1,0,0,1983,2,R4,215000,2016-08-31 00:00:00
5273,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1750, ,R4,2 ELMWOOD PARK DRIVE                     ,607,10314,1,0,1,0,0,1983,2,R4,0,2016-02-18 00:00:00
5274,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1763, ,R4,2 ELMWOOD PARK DRIVE                     ,703,10314,1,0,1,0,0,1983,2,R4,160000,2016-08-31 00:00:00
5275,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1769, ,R4,2 ELMWOOD PARK DRIVE                     ,709,10314,1,0,1,0,0,1983,2,R4,0,2016-06-02 00:00:00
5276,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,1774, ,R4,2 ELMWOOD PARK DRIVE                     ,714,10314,1,0,1,0,0,1983,2,R4,110000,2016-07-26 00:00:00
5277,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,2002, ,R4,5 WINDHAM LOOP                           ,1B          ,10314,1,0,1,0,0,1979,2,R4,179000,2016-09-23 00:00:00
5278,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,2006, ,R4,5 WINDHAM LOOP                           ,1G          ,10314,1,0,1,0,0,1979,2,R4,240000,2016-08-24 00:00:00
5279,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,2009, ,R4,5 WINDHAM LOOP                           ,1J          ,10314,1,0,1,0,0,1979,2,R4,262000,2016-08-31 00:00:00
5280,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,2021, ,R4,11 WINDHAM LOOP                          ,1JJ         ,10314,1,0,1,0,0,1979,2,R4,232500,2016-04-04 00:00:00
5281,5,NEW SPRINGVILLE          ,13  CONDOS - ELEVATOR APARTMENTS            ,2,2450,2040, ,R4,11 WINDHAM LOOP                          ,2CC         ,10314,1,0,1,0,0,1979,2,R4,50000,2016-09-07 00:00:00
