,"BRONX ANNUALIZE SALE FOR YEAR 2012.  All Sales From  Jan 1, 2012 - Dec 31, 2012.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 03/31/2013  Coop Sales Files as of 03/31/2013,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 04/19/13,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
4321,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5428,42, ,A2,849 LOGAN AVENUE                         ,            ,10465,1,0,1,2500,984,1920,1,A2,0,2012-10-16 00:00:00
4322,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5428,50, ,A1,829 LOGAN AVENUE                         ,            ,10465,1,0,1,2500,1254,1930,1,A1,410000,2012-08-23 00:00:00
4323,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5429,106, ,A5,3009 PHILIP AVENUE                       ,            ,10465,1,0,1,2242,1440,1955,1,A5,325000,2012-05-24 00:00:00
4324,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5430,35, ,A1,3060 LAFAYETTE AVENUE                    ,            ,10465,1,0,1,2500,1012,1920,1,A1,315000,2012-11-09 00:00:00
4325,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5432,57, ,A2,713 LOGAN AVENUE                         ,            ,10465,1,0,1,2500,1219,1930,1,A2,265000,2012-06-20 00:00:00
4326,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5433,36, ,A5,3018 PHILIP AVENUE                       ,            ,10465,1,0,1,1800,1602,1960,1,A5,0,2012-01-13 00:00:00
4327,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5437,41, ,A5,652 LOGAN AVENUE                         ,            ,10465,1,0,1,2417,1296,1960,1,A5,270000,2012-03-19 00:00:00
4328,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5437,50, ,A1,3016 RANDALL AVENUE                      ,            ,10465,1,0,1,2500,1368,1930,1,A1,383500,2012-05-15 00:00:00
4329,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5439,31, ,A2,557 EDISON AVENUE                        ,            ,10465,1,0,1,3179,1391,1945,1,A2,470000,2012-01-09 00:00:00
4330,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5445,12, ,A1,2914 GERBER PLACE                        ,            ,10465,1,0,1,2500,1312,1920,1,A1,419000,2012-05-25 00:00:00
4331,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5445,21, ,A5,2933 MILES AVE                           ,            ,10465,1,0,1,1872,1584,1960,1,A5,200000,2012-02-24 00:00:00
4332,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5450,30, ,A5,251 THROGS NECK BLVD                     ,            ,10465,1,0,1,3554,1344,1955,1,A5,345000,2012-03-07 00:00:00
4333,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5453,133, ,A5,2923 SCHURZ AVENUE                       ,            ,10465,1,0,1,2016,1899,1970,1,A5,0,2012-02-24 00:00:00
4334,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5497,40, ,A5,242 THROGS NECK BLVD                     ,            ,10465,1,0,1,2600,1683,1960,1,A5,344500,2012-09-24 00:00:00
4335,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5500,1, ,A5,224 THROGGS NECK BLVD                    ,            ,10465,1,0,1,2358,1440,1950,1,A5,360000,2012-12-11 00:00:00
4336,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5500,6, ,A5,3012 LAWTON AVENUE                       ,            ,10465,1,0,1,1764,1836,1950,1,A5,0,2012-03-16 00:00:00
4337,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5500,24, ,A5,3023 HARDING AVENUE                      ,            ,10465,1,0,1,2043,960,1955,1,A5,250000,2012-07-23 00:00:00
4338,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5500,42, ,A5,206 THROGS NECK BLVD                     ,            ,10465,1,0,1,2248,960,1950,1,A5,335000,2012-02-29 00:00:00
4339,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5502,23, ,A2,375 PENNYFIELD AVENUE                    ,            ,10465,1,0,1,2500,1080,1935,1,A2,0,2012-01-31 00:00:00
4340,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5502,104, ,A1,3056 LAWTON AVENUE                       ,            ,10465,1,0,1,2136,1920,1930,1,A1,430000,2012-04-02 00:00:00
4341,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5504,40, ,A5,164 KEARNEY AVENUE                       ,            ,10465,1,0,1,1559,1280,1955,1,A5,75152,2012-08-31 00:00:00
4342,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5504,42, ,A2,3030 HARDING AVENUE                      ,            ,10465,1,0,1,3341,1344,1950,1,A2,398500,2012-11-15 00:00:00
4343,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5505,23, ,A5,140 MEAGHER AVENUE                       ,            ,10465,1,0,1,2108,1536,1950,1,A5,362000,2012-05-25 00:00:00
4344,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5505,36, ,A5,3052 HARDING AVENUE                      ,            ,10465,1,0,1,2753,960,1965,1,A5,340000,2012-11-29 00:00:00
4345,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5518,12, ,A2,283 PRENTISS                             ,            ,10465,1,0,1,4034,1242,1945,1,A2,350200,2012-05-01 00:00:00
4346,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5518,85, ,A1,3112 MILES AVENUE                        ,            ,10465,1,0,1,2500,1344,1930,1,A1,439900,2012-11-20 00:00:00
4347,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5518,104, ,A2,3105 WISSMAN AVENUE                      ,            ,10465,1,0,1,5225,1800,1945,1,A2,364000,2012-06-28 00:00:00
4348,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5518,177, ,A5,279 BLAIR AVENUE                         ,            ,10465,1,0,1,2200,1944,1960,1,A5,0,2012-06-26 00:00:00
4349,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5518,248, ,A1,254 REYNOLDS AVENUE                      ,            ,10465,1,0,1,2500,2200,1940,1,A1,455000,2012-12-24 00:00:00
4350,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5519,199, ,A5,208 LONGSTREET AVENUE                    ,            ,10465,1,0,1,1700,2210,1998,1,A5,0,2012-01-11 00:00:00
4351,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5521,8, ,A5,3088 HARDING AVENUE                      ,            ,10465,1,0,1,2565,1332,1955,1,A5,0,2012-06-08 00:00:00
4352,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5526,124, ,A2,3263 GIEGERICH PLACE                     ,            ,10465,1,0,1,3742,1368,1925,1,A2,225000,2012-04-20 00:00:00
4353,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5526,150, ,A2,3197 GIEGERICH PLACE                     ,            ,10465,1,0,1,5000,1555,1925,1,A2,0,2012-07-26 00:00:00
4354,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5529,44, ,A1,3224 TIERNEY                             ,            ,10465,1,0,1,5481,3333,1940,1,A1,0,2012-03-08 00:00:00
4355,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5529,446, ,A2,3089 ALAN PLACE                          ,            ,10465,1,0,1,22524,705,1960,1,A2,0,2012-02-02 00:00:00
4356,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5529,549, ,A2,3094 FERN PLACE                          ,            ,10465,1,0,1,1663,1264,1935,1,A2,210000,2012-05-23 00:00:00
4357,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5529,809, ,A1,11 SCHUYLER TERRACE                      ,            ,10465,1,0,1,1050,974,1920,1,A1,272500,2012-12-04 00:00:00
4358,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5529,813, ,A6,6 SCHUYLER TERRACE                       ,            ,10465,1,0,1,945,573,1951,1,A6,60000,2012-03-16 00:00:00
4359,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5532,96, ,A1,931 REVERE AVENUE                        ,            ,10465,1,0,1,2500,1434,1930,1,A1,399000,2012-09-04 00:00:00
4360,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5532,110, ,A5,2867 LAFAYETTE AVENUE                    ,            ,10465,1,0,1,1800,1831,1960,1,A5,159650,2012-11-30 00:00:00
4361,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5532,110, ,A5,2867 LAFAYETTE AVENUE                    ,            ,10465,1,0,1,1800,1831,1960,1,A5,159650,2012-11-30 00:00:00
4362,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5532,114, ,A5,2859 LAFAYETTE AVENUE                    ,            ,10465,1,0,1,1800,1831,1960,1,A5,350000,2012-02-13 00:00:00
4363,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5534,10, ,A5,1059 QUINCY AVENUE                       ,            ,10465,1,0,1,2000,1296,1960,1,A5,0,2012-07-20 00:00:00
4364,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5534,64, ,A2,1054 SWINTON AVENUE                      ,            ,10465,1,0,1,3742,1492,1935,1,A2,440000,2012-02-13 00:00:00
4365,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5535,80, ,A2,935 SWINTON AVE                          ,            ,10465,1,0,1,3325,1908,1950,1,A2,445000,2012-06-26 00:00:00
4366,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5537,28, ,A2,1007 HUNTINGTON AVENUE                   ,            ,10465,1,0,1,3125,2008,1950,1,A2,0,2012-11-13 00:00:00
4367,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5537,111, ,A5,950 BALCOM AVENUE                        ,            ,10465,1,0,1,2000,1835,1945,1,A5,0,2012-06-19 00:00:00
4368,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5544,13, ,A5,863 REVERE AVENUE                        ,            ,10465,1,0,1,1800,2068,1960,1,A5,292500,2012-12-19 00:00:00
4369,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5544,23, ,A2,835 REVERE AVENUE                        ,            ,10465,1,0,1,2500,1575,1930,1,A2,0,2012-05-17 00:00:00
4370,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5545,67, ,A1,846 QUINCY AVENUE                        ,            ,10465,1,0,1,2500,1418,1930,1,A1,300000,2012-12-18 00:00:00
4371,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5559,87, ,A2,2464 WENNER PLACE                        ,            ,10465,1,0,1,5000,588,1920,1,A2,290000,2012-06-05 00:00:00
4372,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5562,51, ,A5,2866 ROOSEVELT AVENUE                    ,            ,10465,1,0,1,2242,1188,1955,1,A5,352000,2012-10-12 00:00:00
4373,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5562,89, ,A5,2873 LAMPORT PLACE                       ,            ,10465,1,0,1,2500,1120,1940,1,A5,0,2012-09-24 00:00:00
4374,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5562,90, ,A5,2871 LAMPORT PLACE                       ,            ,10465,1,0,1,2500,1120,1940,1,A5,325000,2012-02-17 00:00:00
4375,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5562,91, ,A2,2865 LAMPORT PLACE                       ,            ,10465,1,0,1,7500,1963,1955,1,A2,435000,2012-05-21 00:00:00
4376,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5577,125, ,A1,334 CALHOUN AVENUE                       ,            ,10465,1,0,1,5000,2056,1920,1,A1,457500,2012-10-26 00:00:00
4377,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5578,108, ,A5,2839 MILES AVENUE                        ,            ,10465,1,0,1,2408,1445,1960,1,A5,0,2012-10-23 00:00:00
4378,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5578,113, ,A1,2829 MILES AVENUE                        ,            ,10465,1,0,1,2801,1190,1925,1,A1,290000,2012-11-13 00:00:00
4379,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5579,23, ,A1,433 QUINCY AVENUE                        ,            ,10465,1,0,1,2500,1520,1925,1,A1,0,2012-02-14 00:00:00
4380,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5579,128, ,A5,322 SWINTON AVENUE                       ,            ,10465,1,0,1,2758,1995,1965,1,A5,402800,2012-12-20 00:00:00
4381,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5580,102, ,A2,325 SWINTON AVENUE                       ,            ,10465,1,0,1,5000,810,1925,1,A2,0,2012-09-07 00:00:00
4382,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5589,119, ,A1,4308 EAST TREMONT AVENUE                 ,            ,10465,1,0,1,3333,1950,1965,1,A1,500000,2012-12-07 00:00:00
4383,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5589,130, ,A5,4330 EAST TREMONT AVENUE                 ,            ,10465,1,0,1,2099,1728,1955,1,A5,0,2012-10-22 00:00:00
4384,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5589,135, ,A5,4340 EAST TREMONT AVENUE                 ,            ,10465,1,0,1,2099,1728,1955,1,A5,337000,2012-08-22 00:00:00
4385,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5589,139, ,A5,150 REVERE AVENUE                        ,            ,10465,1,0,1,2099,1152,1955,1,A5,300000,2012-02-15 00:00:00
4386,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5589,157, ,A5,186 REVERE AVENUE                        ,            ,10465,1,0,1,1800,1584,1955,1,A5,310000,2012-12-24 00:00:00
4387,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5590,95, ,A5,234 CALHOUN AVENUE                       ,            ,10465,1,0,1,2500,2380,1930,1,A5,410000,2012-07-16 00:00:00
4388,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5590,139, ,A5,170 CALHOUN AVENUE                       ,            ,10465,1,0,1,2442,1992,1955,1,A5,436500,2012-03-08 00:00:00
4389,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5591,13, ,A5,287 CALHOUN AVENUE                       ,            ,10465,1,0,1,2704,1944,1945,1,A5,375000,2012-05-01 00:00:00
4390,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5591,25, ,A5,259 CALHOUN AVENUE                       ,            ,10465,1,0,1,2104,2140,1925,1,A5,0,2012-05-09 00:00:00
4391,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5591,34, ,A5,237 CALHOUN AVENUE                       ,            ,10465,1,0,1,1890,2280,1930,1,A5,300000,2012-11-30 00:00:00
4392,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5592,43, ,A5,225 QUINCY AVENUE                        ,            ,10465,1,0,1,2300,1944,1950,1,A5,300000,2012-01-13 00:00:00
4393,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5592,118, ,A5,2820 COLLIS PLACE                        ,            ,10465,1,0,1,1548,1575,1950,1,A5,371800,2012-12-31 00:00:00
4394,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5593,72, ,A5,278 BRINSMADE AVENUE                     ,            ,10465,1,0,1,1800,1152,1950,1,A5,0,2012-08-16 00:00:00
4395,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5594,8, ,A5,2760 MILES AVENUE                        ,            ,10465,1,0,1,1638,1792,1960,1,A5,40000,2012-06-25 00:00:00
4396,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5595,47, ,A5,295 HUNTINGTON AVENUE                    ,            ,10465,1,0,1,2175,1732,1960,1,A5,400000,2012-05-11 00:00:00
4397,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5595,58, ,A5,273 HUNTINGTON AVENUE                    ,            ,10465,1,0,1,1800,1636,1960,1,A5,347500,2012-12-28 00:00:00
4398,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5597,57, ,A5,275 GRAFF AVENUE                         ,            ,10465,1,0,1,2700,1260,1965,1,A5,390000,2012-10-16 00:00:00
4399,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5597,157, ,A5,273 GRAFF AVENUE                         ,            ,10465,1,0,1,1800,1260,1965,1,A5,0,2012-07-09 00:00:00
4400,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5598,37, ,A2,274 DAVIS AVENUE                         ,            ,10465,1,0,1,7500,840,1930,1,A2,325000,2012-03-14 00:00:00
4401,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5600,2, ,A5,2617 HARDING AVENUE                      ,            ,10465,1,0,1,1710,1368,1965,1,A5,0,2012-06-12 00:00:00
4402,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5603,6, ,A1,2860 SCHURZ AVENUE                       ,            ,10465,1,0,1,13608,2394,1965,1,A1,0,2012-05-31 00:00:00
4403,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5606,34, ,A3,180 ROBINSON AVENUE                      ,            ,10465,1,0,1,18200,3797,2000,1,A3,0,2012-07-23 00:00:00
4404,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5606,174, ,A1,2707 SCHURZ AVE.                         ,            ,10465,1,0,1,5000,1440,1925,1,A1,370000,2012-12-27 00:00:00
4405,2,THROGS NECK              ,01  ONE FAMILY HOMES                        ,1,5607,4, ,A5,2582 HARDING AVENUE                      ,            ,10465,1,0,1,1620,1620,1960,1,A5,365000,2012-11-08 00:00:00
4406,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5421,63, ,B2,1011 HOLLYWOOD AVE                       ,            ,10465,2,0,2,5600,2984,1920,1,B2,365000,2012-08-17 00:00:00
4407,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5422,8, ,B2,1016 HOLLYWOOD AVENUE                    ,            ,10465,2,0,2,6250,2432,1920,1,B2,375000,2012-09-24 00:00:00
4408,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5422,26, ,B1,3066 OTIS AVENUE                         ,            ,10465,2,0,2,2970,2288,1950,1,B1,455000,2012-12-20 00:00:00
4409,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5424,29, ,B3,2962 BARKLEY AVENUE                      ,            ,10465,2,0,2,2420,1200,1940,1,B3,0,2012-01-04 00:00:00
4410,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5429,16, ,B2,826 LOGAN AVENUE                         ,            ,10465,2,0,2,5600,2576,1935,1,B2,0,2012-10-09 00:00:00
4411,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5431,12, ,B1,3703 EAST TREMONT AVENUE                 ,            ,10465,2,0,2,3000,2295,1950,1,B1,0,2012-06-12 00:00:00
4412,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5431,22, ,B3,3673A EAST TREMONT AVENUE                ,            ,10465,2,0,2,2396,2475,1960,1,B3,0,2012-07-27 00:00:00
4413,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5432,12, ,B2,720 EDISON AVENUE                        ,            ,10465,2,0,2,5000,2448,1920,1,B2,0,2012-01-26 00:00:00
4414,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5433,7, ,B1,710 LOGAN AVENUE                         ,            ,10465,2,0,2,3248,2964,2004,1,B1,0,2012-07-12 00:00:00
4415,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5433,52, ,B1,713 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2259,1760,1950,1,B1,440000,2012-07-03 00:00:00
4416,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5433,63, ,B1,3007 RANDALL AVENUE                      ,            ,10465,2,0,2,3460,2460,1960,1,B1,0,2012-05-02 00:00:00
4417,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5436,44, ,B2,2960 RANDALL AVENUE                      ,            ,10465,2,0,2,2500,1530,1920,1,B2,275000,2012-04-12 00:00:00
4418,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5436,44, ,B2,2960 RANDALL AVENUE                      ,            ,10465,2,0,2,2500,1530,1920,1,B2,236000,2012-01-09 00:00:00
4419,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5436,67, ,B2,611 LOGAN AVENUE                         ,            ,10465,2,0,2,3000,1824,1920,1,B2,520000,2012-08-27 00:00:00
4420,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5436,67, ,B2,611 LOGAN AVENUE                         ,            ,10465,2,0,2,3000,1824,1920,1,B2,262000,2012-02-22 00:00:00
4421,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5437,54, ,B2,647 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,3248,2570,1960,1,B2,420000,2012-10-25 00:00:00
4422,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5441,50, ,B3,553 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,1800,1998,1960,1,B3,0,2012-04-04 00:00:00
4423,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5449,16, ,B1,275 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2638,1600,1930,1,B1,0,2012-06-05 00:00:00
4424,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5449,24, ,B1,255 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2638,1600,1930,1,B1,0,2012-06-07 00:00:00
4425,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5449,50, ,B1,288 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,2000,1925,1,B1,0,2012-12-27 00:00:00
4426,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5449,51, ,B1,292 LOGAN AVENUE                         ,            ,10465,2,0,2,2500,1600,1925,1,B1,0,2012-12-27 00:00:00
4427,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5450,62, ,B1,282 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,2829,1600,1925,1,B1,465000,2012-04-25 00:00:00
4428,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5451,7, ,B1,2986 LAWTON AVENUE                       ,            ,10465,2,0,2,2460,1600,1925,1,B1,318300,2012-03-22 00:00:00
4429,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5451,7, ,B1,2986 LAWTON AVENUE                       ,            ,10465,2,0,2,2460,1600,1925,1,B1,0,2012-01-11 00:00:00
4430,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5451,30, ,B1,2970 MILTON PLACE                        ,            ,10465,2,0,2,2250,1600,1925,1,B1,0,2012-09-10 00:00:00
4431,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5451,35, ,B1,2982 MILTON PLACE                        ,            ,10465,2,0,2,2250,1600,1925,1,B1,385000,2012-02-24 00:00:00
4432,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5453,16, ,B1,237 HOLLYWOOD AVENUE                     ,            ,10465,2,0,2,1800,2214,1960,1,B1,200000,2012-09-27 00:00:00
4433,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5497,58, ,B1,278 THROGS NECK BOULEVAR                 ,            ,10465,2,0,2,2242,2090,1960,1,B1,440000,2012-02-06 00:00:00
4434,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5504,24, ,B1,138 KEARNEY                              ,            ,10465,2,0,2,2200,1536,1950,1,B1,0,2012-01-25 00:00:00
4435,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5518,249, ,B3,256 REYNOLDS AVENUE                      ,            ,10465,2,0,2,2617,1998,1960,1,B3,394700,2012-12-11 00:00:00
4436,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5519,76, ,B3,214 BLAIR AVENUE                         ,            ,10465,2,0,2,3742,1640,1935,1,B3,0,2012-11-20 00:00:00
4437,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5520,101, ,B1,4230 THROGGS NECK EXPRESS                ,            ,10465,2,0,2,3146,3168,1970,1,B1,460000,2012-03-08 00:00:00
4438,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5527,28, ,B3,3240 GIEGERICH PLACE                     ,            ,10465,2,0,2,3475,1352,1935,1,B3,0,2012-09-21 00:00:00
4439,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5531,45, ,B1,1012 REVERE AVENUE                       ,            ,10465,2,0,2,2500,2800,1960,1,B1,530000,2012-06-05 00:00:00
4440,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5531,119, ,B1,2881 LAFAYETTE AVENUE                    ,            ,10465,2,0,2,3000,2344,1945,1,B1,0,2012-04-27 00:00:00
4441,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5532,58, ,B1,1014 CALHOUN AVE                         ,            ,10465,2,0,2,2500,1904,1940,1,B1,440000,2012-08-31 00:00:00
4442,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5533,12, ,B2,1063 CALHOUN AVENUE                      ,            ,10465,2,0,2,3742,2832,1910,1,B2,422940,2012-06-12 00:00:00
4443,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5533,81, ,B1,2828 BARKLEY AVENUE                      ,            ,10465,2,0,2,2500,1820,1935,1,B1,352908,2012-09-12 00:00:00
4444,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5534,28, ,B1,1017 QUINCY AVENUE                       ,            ,10465,2,0,2,2400,2215,1940,1,B1,446250,2012-02-02 00:00:00
4445,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5534,82, ,B1,935 QUINCY AVENUE                        ,            ,10465,2,0,2,3400,3102,1960,1,B1,192500,2012-12-10 00:00:00
4446,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5534,86, ,B1,927 QUINCY                               ,            ,10465,2,0,2,4040,3750,1960,1,B1,0,2012-06-25 00:00:00
4447,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5536,67, ,B3,950 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,3200,1798,1950,1,B3,365000,2012-07-23 00:00:00
4448,2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5536,106, ,B1,942 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,4000,1800,1955,1,B1,500000,2012-08-13 00:00:00
