,"STATEN ISLAND ANNUALIZE SALES FOR 2013.  (All Sales From  Jan 1, 2013 - Dec 31, 2013.)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 3/31/2014  Coop Sales Files as of 4/8/2014,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of 4/13/2014,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5767,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,556,258, ,B3,100 COURSEN PLACE                        ,            ,10304,2,0,2,3030,1344,1925,1,B3,119676,2013-03-25 00:00:00
5768,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,558,32, ,B3,149 PINE PLACE                           ,            ,10304,2,0,2,2500,1136,1920,1,B3,150000,2013-09-09 00:00:00
5769,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,562,52, ,B2,217 GORDON STREET                        ,            ,10304,2,0,2,1800,1568,1901,1,B2,290616,2013-12-09 00:00:00
5770,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,563,124, ,B3,270 GORDON STREET                        ,            ,10304,2,0,2,3000,1496,1930,1,B3,257500,2013-07-23 00:00:00
5771,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,565,180, ,B1,234 TARGEE STREET                        ,            ,10304,2,0,2,1612,1372,1988,1,B1,8400,2013-02-21 00:00:00
5772,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,566,2, ,B2,1 CHESTNUT STREET                        ,            ,10304,2,0,2,2500,2340,1910,1,B2,0,2013-11-20 00:00:00
5773,5,STAPLETON                ,02  TWO FAMILY DWELLINGS                    ,1,613,93, ,B2,12 MURRAY PLACE                          ,            ,10304,2,0,2,4700,3482,1901,1,B2,325000,2013-01-31 00:00:00
5774,5,STAPLETON                ,03  THREE FAMILY DWELLINGS                  ,1,526,41, ,C0,180 CANAL STREET                         ,            ,10304,3,0,3,2250,3432,1920,1,C0,495000,2013-06-04 00:00:00
5775,5,STAPLETON                ,03  THREE FAMILY DWELLINGS                  ,1,533,7, ,C0,30 QUINN STREET                          ,            ,10304,3,0,3,3475,4100,1899,1,C0,0,2013-05-14 00:00:00
5776,5,STAPLETON                ,03  THREE FAMILY DWELLINGS                  ,1,542,5, ,C0,46 GORDON STREET                         ,            ,10304,3,0,3,1938,2240,1901,1,C0,240000,2013-12-16 00:00:00
5777,5,STAPLETON                ,03  THREE FAMILY DWELLINGS                  ,1,542,5, ,C0,46 GORDON STREET                         ,            ,10304,3,0,3,1938,2240,1901,1,C0,85000,2013-05-20 00:00:00
5778,5,STAPLETON                ,05  TAX CLASS 1 VACANT LAND                 ,1B,516,67, ,V0,JACKSON STREET                           ,            ,10304,0,0,0,10296,0,0,1,V0,208000,2013-10-22 00:00:00
5779,5,STAPLETON                ,05  TAX CLASS 1 VACANT LAND                 ,1B,536,8, ,V0,GROVE STREET                             ,            ,10304,0,0,0,1575,0,0,1,V0,500,2013-08-12 00:00:00
5780,5,STAPLETON                ,05  TAX CLASS 1 VACANT LAND                 ,1B,561,19, ,V0,WARREN STREET                            ,            ,10304,0,0,0,3500,0,0,1,V0,0,2013-03-21 00:00:00
5781,5,STAPLETON                ,06  TAX CLASS 1 - OTHER                     ,1,544,8, ,G0,299A BROAD STREET                        ,            ,10304,0,0,0,4245,0,1901,1,G0,0,2013-11-14 00:00:00
5782,5,STAPLETON                ,07  RENTALS - WALKUP APARTMENTS             ,2B,513,61, ,C4,351 VAN DUZER STREET                     ,            ,10304,7,0,7,7600,7500,1977,2,C4,0,2013-01-30 00:00:00
5783,5,STAPLETON                ,07  RENTALS - WALKUP APARTMENTS             ,2A,520,37, ,C3,447 ST PAULS AVENUE                      ,            ,10304,4,0,4,9843,7416,1931,2,C3,890000,2013-09-19 00:00:00
5784,5,STAPLETON                ,07  RENTALS - WALKUP APARTMENTS             ,2A,526,14, ,C2,91 BROAD STREET                          ,            ,10304,6,0,6,2925,8740,1930,2,C2,0,2013-12-11 00:00:00
5785,5,STAPLETON                ,07  RENTALS - WALKUP APARTMENTS             ,2A,542,7, ,C3,48 GORDON STREET                         ,            ,10304,4,0,4,3366,3664,1901,2,C3,235000,2013-08-02 00:00:00
5786,5,STAPLETON                ,07  RENTALS - WALKUP APARTMENTS             ,2A,562,3, ,C3,89 LAUREL AVENUE                         ,            ,10304,4,0,4,6372,3864,1942,2,C3,0,2013-07-24 00:00:00
5787,5,STAPLETON                ,07  RENTALS - WALKUP APARTMENTS             ,2A,562,3, ,C3,89 LAUREL AVENUE                         ,            ,10304,4,0,4,6372,3864,1942,2,C3,351500,2013-06-04 00:00:00
5788,5,STAPLETON                ,08  RENTALS - ELEVATOR APARTMENTS           ,2,491,11, ,D6,40 PROSPECT STREET                       ,            ,10304,92,1,93,50545,100670,2011,2,D6,0,2013-05-14 00:00:00
5789,5,STAPLETON                ,14  RENTALS - 4-10 UNIT                     ,2A,521,95, ,S9,104 BEACH STREET                         ,            ,10304,2,3,5,5025,6000,1910,2,S9,0,2013-01-30 00:00:00
5790,5,STAPLETON                ,22  STORE BUILDINGS                         ,4,490,4, ,K9,533 BAY STREET                           ,            ,10304,8,2,10,16500,18300,1929,4,K9,1750000,2013-09-26 00:00:00
5791,5,STAPLETON                ,22  STORE BUILDINGS                         ,4,510,1, ,K4,490 BAY STREET                           ,            ,10304,4,3,7,6547,10012,1931,4,K4,575000,2013-07-22 00:00:00
5792,5,STAPLETON                ,22  STORE BUILDINGS                         ,4,524,18, ,K4,86 CANAL STREET                          ,            ,10304,1,2,3,2260,4750,2004,4,K4,0,2013-04-17 00:00:00
5793,5,STAPLETON                ,22  STORE BUILDINGS                         ,4,532,3, ,K4,118 BROAD STREET                         ,            ,10304,1,1,2,10000,5715,1899,4,K4,310000,2013-11-07 00:00:00
5794,5,STAPLETON                ,30  WAREHOUSES                              ,4,532,15, ,E4,10 QUINN STREET                          ,            ,10304,0,1,1,2555,1200,1931,4,E4,170000,2013-12-19 00:00:00
5795,5,STAPLETON                ,31  COMMERCIAL VACANT LAND                  ,4,513,65, ,V1,VAN DUZER STREET                         ,            ,10304,0,0,0,231,0,0,4,V1,0,2013-01-30 00:00:00
5796,5,STAPLETON                ,31  COMMERCIAL VACANT LAND                  ,4,524,15, ,V1,CANAL STREET                             ,            ,10304,0,0,0,2837,0,0,4,V1,95000,2013-11-20 00:00:00
5797,5,STAPLETON                ,31  COMMERCIAL VACANT LAND                  ,4,524,23, ,V1,CANAL STREET                             ,            ,10304,0,0,0,2450,0,0,4,V1,150000,2013-12-11 00:00:00
5798,5,STAPLETON                ,37  RELIGIOUS FACILITIES                    ,4,513,60, ,M9,361 VAN DUZER STREET                     ,            ,10304,0,1,1,2500,2328,1931,4,M9,150000,2013-06-18 00:00:00
5799,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2839,135, ,A1,49 TOWNSEND AVENUE                       ,            ,10304,1,0,1,5376,2820,1899,1,A1,0,2013-09-23 00:00:00
5800,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2839,145, ,A1,69 TOWNSEND AVENUE                       ,            ,10304,1,0,1,3696,2116,1899,1,A1,0,2013-05-28 00:00:00
5801,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2839,165, ,A1,111 TOWNSEND AVENUE                      ,            ,10304,1,0,1,4070,1780,1899,1,A1,0,2013-06-10 00:00:00
5802,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2840,54, ,A5,72A TOWNSEND AVENUE                      ,            ,10304,1,0,1,2457,1800,2004,1,A5,320000,2013-03-01 00:00:00
5803,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2840,105, ,A5,15 DEL RAY COURT                         ,            ,10304,1,0,1,2350,2100,2001,1,A5,0,2013-01-18 00:00:00
5804,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2840,282, ,A5,41 GREENFIELD COURT                      ,            ,10304,1,0,1,1035,984,1992,1,A5,245000,2013-02-08 00:00:00
5805,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2840,285, ,A5,35 GREENFIELD COURT                      ,            ,10304,1,0,1,1610,984,1992,1,A5,240000,2013-06-03 00:00:00
5806,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2840,414, ,A5,43 MERIVALE LANE                         ,            ,10304,1,0,1,1230,1405,2002,1,A5,0,2013-05-24 00:00:00
5807,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2867,9, ,A1,206 TOMPKINS AVENUE                      ,            ,10304,1,0,1,4050,1120,1950,1,A1,185000,2013-09-24 00:00:00
5808,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2867,175, ,A1,44 FAIRWAY AVENUE                        ,            ,10304,1,0,1,4500,1786,1960,1,A1,237500,2013-05-07 00:00:00
5809,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2868,3, ,A1,248 VANDERBILT AVENUE                    ,            ,10304,1,0,1,4050,1152,1940,1,A1,0,2013-10-16 00:00:00
5810,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2868,7, ,A1,238 VANDERBILT AVENUE                    ,            ,10304,1,0,1,4140,1152,1940,1,A1,186000,2013-02-13 00:00:00
5811,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2868,124, ,A2,4 PARK HILL LANE                         ,            ,10304,1,0,1,5123,1092,1945,1,A2,77000,2013-11-07 00:00:00
5812,5,STAPLETON-CLIFTON        ,01  ONE FAMILY DWELLINGS                    ,1,2873,21, ,A5,269 OSGOOD AVENUE                        ,            ,10304,1,0,1,2162,1875,2003,1,A5,308000,2013-12-02 00:00:00
5813,5,STAPLETON-CLIFTON        ,02  TWO FAMILY DWELLINGS                    ,1,2838,23, ,B2,116 VANDERBILT AVENUE                    ,            ,10304,2,0,2,5000,3375,1901,1,B2,0,2013-09-16 00:00:00
5814,5,STAPLETON-CLIFTON        ,02  TWO FAMILY DWELLINGS                    ,1,2839,117, ,B3,15 TOWNSEND AVENUE                       ,            ,10304,2,0,2,4234,2208,1899,1,B3,304000,2013-03-20 00:00:00
5815,5,STAPLETON-CLIFTON        ,02  TWO FAMILY DWELLINGS                    ,1,2840,157, ,B2,125 GREENFIELD AVENUE                    ,            ,10304,2,0,2,23124,5390,1899,1,B2,499000,2013-09-11 00:00:00
5816,5,STAPLETON-CLIFTON        ,03  THREE FAMILY DWELLINGS                  ,1,2839,41, ,C0,242 TALBOT PLACE                         ,            ,10304,3,0,3,15200,1134,1965,1,C0,505000,2013-10-31 00:00:00
5817,5,STATEN ISLAND-UNKNOWN    ,29  COMMERCIAL GARAGES                      ,4,5550,30, ,G7,ARTHUR KILL ROAD                         ,            ,10308,0,0,0,8414,0,0,4,G7,210000,2013-02-26 00:00:00
5818,5,STATEN ISLAND-UNKNOWN    ,29  COMMERCIAL GARAGES                      ,4,5550,30, ,G7,ARTHUR KILL ROAD                         ,            ,10308,0,0,0,8414,0,0,4,G7,1,2013-02-26 00:00:00
5819,5,STATEN ISLAND-UNKNOWN    ,29  COMMERCIAL GARAGES                      ,4,5550,30, ,G7,ARTHUR KILL ROAD                         ,            ,10308,0,0,0,8414,0,0,4,G7,1,2013-02-26 00:00:00
5820,5,STATEN ISLAND-UNKNOWN    ,41  TAX CLASS 4 - OTHER                     ,4,7103,33, ,Z9,N/A CHARLESTON AVENUE                    ,            ,10309,0,0,0,3200,0,0,4,Z9,0,2013-03-20 00:00:00
5821,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,598,75, ,A2,106 HIGHLAND AVENUE                      ,            ,10301,1,0,1,6000,1469,1955,1,A2,0,2013-11-13 00:00:00
5822,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,600,5, ,A1,113 GRAND AVENUE                         ,            ,10301,1,0,1,4000,1512,1935,1,A1,480000,2013-08-22 00:00:00
5823,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,602,22, ,A1,66 GLENWOOD AVENUE                       ,            ,10301,1,0,1,6000,960,1915,1,A1,408840,2013-08-05 00:00:00
5824,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,602,67, ,A5,7 DUDLEY AVENUE                          ,            ,10301,1,0,1,2000,1920,1996,1,A5,355000,2013-07-09 00:00:00
5825,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,603,4, ,A2,15 GRAND AVENUE                          ,            ,10301,1,0,1,4000,720,1960,1,A2,338000,2013-08-30 00:00:00
5826,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,604,63, ,A1,149 GLENWOOD AVENUE                      ,            ,10301,1,0,1,4000,2971,1935,1,A1,336000,2013-09-25 00:00:00
5827,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,606,8, ,A1,1321 CLOVE ROAD                          ,            ,10301,1,0,1,3600,1212,1930,1,A1,300000,2013-03-06 00:00:00
5828,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,606,35, ,A2,116 DUDLEY AVENUE                        ,            ,10301,1,0,1,4000,704,1945,1,A2,300000,2013-12-06 00:00:00
5829,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,608,21, ,A2,152 VAN CORTLANDT AVENUE                 ,            ,10301,1,0,1,17120,1327,1930,1,A2,0,2013-09-25 00:00:00
5830,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,608,43, ,A2,59 SUNNYSIDE TERRACE                     ,            ,10301,1,0,1,3800,1248,1965,1,A2,471000,2013-11-12 00:00:00
5831,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,610,74, ,A2,56 SUNNYSIDE TERRACE                     ,            ,10301,1,0,1,3800,2148,1965,1,A2,430000,2013-11-08 00:00:00
5832,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,653,18, ,A1,1336 CLOVE ROAD                          ,            ,10301,1,0,1,11200,3272,1899,1,A1,510000,2013-11-26 00:00:00
5833,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,653,37, ,A2,55 SENECA AVENUE                         ,            ,10301,1,0,1,4500,1011,1950,1,A2,0,2013-03-11 00:00:00
5834,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,656,39, ,A2,105 SENECA AVENUE                        ,            ,10301,1,0,1,5000,1144,1955,1,A2,395000,2013-08-12 00:00:00
5835,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,663,7, ,A2,58 TIOGA STREET                          ,            ,10301,1,0,1,4275,988,1950,1,A2,315000,2013-03-15 00:00:00
5836,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,665,42, ,A9,153 ONTARIO AVENUE                       ,            ,10301,1,0,1,4000,1128,1986,1,A9,345000,2013-12-05 00:00:00
5837,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,666,19, ,A5,148 ONTARIO AVENUE                       ,            ,10301,1,0,1,2000,1600,1991,1,A5,360000,2013-12-03 00:00:00
5838,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,666,22, ,A9,156 ONTARIO AVENUE                       ,            ,10301,1,0,1,4000,1848,1980,1,A9,375000,2013-06-14 00:00:00
5839,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,667,11, ,A2,142 LOGAN AVENUE                         ,            ,10301,1,0,1,4000,1680,1955,1,A2,500000,2013-09-27 00:00:00
5840,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,667,19, ,A2,158 LOGAN AVENUE                         ,            ,10301,1,0,1,4000,1680,1955,1,A2,0,2013-11-06 00:00:00
5841,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,667,37, ,A5,155 LABAU AVENUE                         ,            ,10301,1,0,1,2000,1714,2012,1,A5,400530,2013-01-09 00:00:00
5842,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,668,18, ,A1,160 LABAU AVENUE                         ,            ,10301,1,0,1,4105,2350,2004,1,A1,570000,2013-12-26 00:00:00
5843,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,670,58, ,A9,105 LABAU AVENUE                         ,            ,10301,1,0,1,2167,1440,1970,1,A9,0,2013-02-13 00:00:00
5844,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,670,66, ,A9,87 LABAU AVENUE                          ,            ,10301,1,0,1,2200,1440,1970,1,A9,380000,2013-04-08 00:00:00
5845,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,671,123, ,A9,94 LABAU AVENUE                          ,            ,10301,1,0,1,2133,1144,1975,1,A9,80000,2013-10-04 00:00:00
5846,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,672,32, ,A1,23 LABAU AVENUE                          ,            ,10301,1,0,1,2000,655,1925,1,A1,0,2013-12-06 00:00:00
5847,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,673,40, ,A2,45 RENWICK AVENUE                        ,            ,10301,1,0,1,5827,720,1950,1,A2,0,2013-01-17 00:00:00
5848,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,675,8, ,A1,78 RENWICK AVENUE                        ,            ,10301,1,0,1,5000,2142,1945,1,A1,470000,2013-01-25 00:00:00
5849,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,681,14, ,A1,411 LITTLE CLOVE ROAD                    ,            ,10301,1,0,1,3000,820,1920,1,A1,373500,2013-07-17 00:00:00
5850,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,681,109, ,A1,17 AYMAR AVENUE                          ,            ,10301,1,0,1,5600,1032,1950,1,A1,0,2013-09-17 00:00:00
5851,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,681,274, ,A1,24 WALTERS AVENUE                        ,            ,10301,1,0,1,3000,1418,1930,1,A1,391000,2013-12-19 00:00:00
5852,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,681,284, ,A2,71 MARX STREET                           ,            ,10301,1,0,1,5900,1174,1950,1,A2,475000,2013-12-10 00:00:00
5853,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,694,148, ,A1,84 WINDSOR ROAD                          ,            ,10314,1,0,1,5805,1362,1910,1,A1,262500,2013-01-30 00:00:00
5854,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,695,55, ,A5,11 MOONLIGHT COURT                       ,            ,10314,1,0,1,2737,1998,2001,1,A5,0,2013-05-15 00:00:00
5855,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,695,60, ,A3,1572 VICTORY BOULEVARD                   ,            ,10314,1,0,1,6156,3716,2012,1,A3,756843,2013-10-03 00:00:00
5856,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,695,60, ,A3,1572 VICTORY BOULEVARD                   ,            ,10314,1,0,1,6156,3716,2012,1,A3,0,2013-05-03 00:00:00
5857,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,695,62, ,A3,1570 VICTORY BOULEVARD                   ,            ,10314,1,0,1,10388,3583,2012,1,A3,809508,2013-06-06 00:00:00
5858,5,SUNNYSIDE                ,01  ONE FAMILY DWELLINGS                    ,1,695,66, ,A2,1560 VICTORY BOULEVARD                   ,            ,10314,1,0,1,5635,915,1950,1,A2,400000,2013-04-04 00:00:00
5859,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,603,14, ,B2,1096 VICTORY BOULEVARD                   ,            ,10301,2,0,2,4000,2040,2013,1,B2,490000,2013-10-08 00:00:00
5860,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,603,46, ,B2,1040 VICTORY BOULEVARD                   ,            ,10301,2,0,2,4000,1672,1950,1,B2,350000,2013-11-22 00:00:00
5861,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,606,75, ,B3,157 VAN CORTLANDT AVENUE                 ,            ,10301,2,0,2,6000,1839,1930,1,B3,0,2013-03-13 00:00:00
5862,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,609,19, ,B2,102 GRAND AVENUE                         ,            ,10301,2,0,2,6000,2760,1925,1,B2,470000,2013-03-28 00:00:00
5863,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,609,44, ,B1,126 GRAND AVENUE                         ,            ,10301,2,0,2,4626,1872,1965,1,B1,0,2013-08-02 00:00:00
5864,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,610,49, ,B2,8 SUNNYSIDE TERRACE                      ,            ,10301,2,0,2,3800,2288,1955,1,B2,560000,2013-04-29 00:00:00
5865,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,610,56, ,B2,20 SUNNYSIDE TERRACE                     ,            ,10301,2,0,2,3800,2288,1965,1,B2,570000,2013-06-26 00:00:00
5866,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,610,67, ,B2,44 SUNNYSIDE TERRACE                     ,            ,10301,2,0,2,3800,2100,1970,1,B2,542000,2013-06-13 00:00:00
5867,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,610,343, ,B2,123 RUGBY AVENUE                         ,            ,10301,2,0,2,3500,2858,1945,1,B2,0,2013-09-10 00:00:00
5868,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,656,1, ,B1,83 SENECA AVENUE                         ,            ,10301,2,0,2,6000,1495,1950,1,B1,0,2013-12-23 00:00:00
5869,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,656,21, ,B2,34 CAYUGA AVENUE                         ,            ,10301,2,0,2,7000,1739,1955,1,B2,0,2013-01-11 00:00:00
5870,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,660,3, ,B9,50 OSWEGO STREET                         ,            ,10301,2,0,2,2275,1890,1999,1,B9,405000,2013-03-15 00:00:00
5871,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,666,44, ,B1,163 LOGAN AVENUE                         ,            ,10301,2,0,2,4000,2296,1960,1,B1,540000,2013-09-04 00:00:00
5872,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,669,83, ,B9,103 LOGAN AVENUE                         ,            ,10301,2,0,2,2673,1670,1980,1,B9,490000,2013-02-27 00:00:00
5873,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,674,1, ,B2,1356 VICTORY BOULEVARD                   ,            ,10301,2,0,2,6262,1579,1925,1,B2,479000,2013-08-07 00:00:00
5874,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,675,1, ,B9,2 DOBBS PLACE                            ,            ,10301,2,0,2,5152,2673,1970,1,B9,425000,2013-12-05 00:00:00
5875,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,675,10, ,B1,94 RENWICK AVENUE                        ,            ,10301,2,0,2,3900,1560,1970,1,B1,370000,2013-06-13 00:00:00
5876,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,675,29, ,B9,6 DOBBS PLACE                            ,            ,10301,2,0,2,4998,1782,1970,1,B9,425000,2013-12-05 00:00:00
5877,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,681,73, ,B2,1394 VICTORY BOULEVARD                   ,            ,10301,2,0,2,7560,4591,1970,1,B2,0,2013-11-06 00:00:00
5878,5,SUNNYSIDE                ,02  TWO FAMILY DWELLINGS                    ,1,694,167, ,B9,44 WINDSOR ROAD                          ,            ,10314,2,0,2,3645,1972,1965,1,B9,0,2013-04-03 00:00:00
5879,5,SUNNYSIDE                ,03  THREE FAMILY DWELLINGS                  ,1,659,43, ,C0,73 CAYUGA AVENUE                         ,            ,10301,3,0,3,10000,3312,1920,1,C0,450000,2013-11-05 00:00:00
5880,5,SUNNYSIDE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,603,57, ,V0,GLENWOOD AVENUE                          ,            ,10301,0,0,0,10611,0,0,1,V0,0,2013-12-20 00:00:00
5881,5,SUNNYSIDE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,603,57, ,V0,GLENWOOD AVENUE                          ,            ,10301,0,0,0,10611,0,0,1,V0,675000,2013-08-30 00:00:00
5882,5,SUNNYSIDE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,603,63, ,V0,N/A GLENWOOD AVENUE                      ,            ,10301,0,0,0,4000,0,0,1,V0,0,2013-08-30 00:00:00
5883,5,SUNNYSIDE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,603,65, ,V0,GLENWOOD AVENUE                          ,            ,10301,0,0,0,4000,0,0,1,V0,0,2013-12-20 00:00:00
5884,5,SUNNYSIDE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,603,65, ,V0,N/A GLENWOOD AVENUE                      ,            ,10301,0,0,0,4000,0,0,1,V0,0,2013-08-30 00:00:00
5885,5,SUNNYSIDE                ,05  TAX CLASS 1 VACANT LAND                 ,1B,672,16, ,V0,N/A VICTORY BOULEVARD                    ,            ,10301,0,0,0,1740,0,0,1,V0,0,2013-12-06 00:00:00
5886,5,SUNNYSIDE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,608,15, ,C2,164 VAN CORTLANDT AVENUE                 ,            ,10301,5,0,5,7680,4075,1975,2,C2,792500,2013-09-26 00:00:00
5887,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1007, ,R4,830 HOWARD AVENUE                        ,2K          ,10301,1,0,1,0,0,1981,2,R4,178000,2013-04-04 00:00:00
5888,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1023, ,R4,830 HOWARD AVENUE                        ,3G          ,10301,1,0,1,0,0,1981,2,R4,0,2013-08-20 00:00:00
5889,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1071, ,R4,850 HOWARD AVENUE                        ,L-D         ,10301,1,0,1,0,0,1981,2,R4,0,2013-05-02 00:00:00
5890,5,SUNNYSIDE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,610,1071, ,R4,850 HOWARD AVENUE                        ,L-D         ,10301,1,0,1,0,0,1981,2,R4,130000,2013-05-02 00:00:00
