,Staten Island All Sales For 2009 (January 2009 - December 2009),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
994,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2887,20, ,A2,233 ODER AVENUE                          ,            ,10304,1,0,1,5000,1204,1957,1,A2,370000,2009-09-03 00:00:00
995,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2887,36, ,A1,209 ODER AVENUE                          ,            ,10304,1,0,1,2500,1850,2004,1,A1,0,2009-05-12 00:00:00
996,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2890,9, ,A2,376 BRITTON AVENUE                       ,            ,10304,1,0,1,5000,630,1930,1,A2,150000,2009-05-21 00:00:00
997,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2895,24, ,A2,385 HANOVER AVENUE                       ,            ,10304,1,0,1,4000,960,1955,1,A2,0,2009-10-06 00:00:00
998,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2895,28, ,A2,377 HANOVER AVENUE                       ,            ,10304,1,0,1,4200,2016,1960,1,A2,340000,2009-06-12 00:00:00
999,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2897,7, ,A5,173A PIERCE STREET                       ,            ,10304,1,0,1,888,1248,1986,1,A5,225000,2009-08-11 00:00:00
1000,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2897,86, ,A5,708A ELBE AVENUE                         ,            ,10304,1,0,1,1184,1248,1987,1,A5,270000,2009-05-14 00:00:00
1001,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2897,105, ,A5,692 ELBE AVENUE                          ,            ,10304,1,0,1,816,1248,1987,1,A5,225000,2009-09-15 00:00:00
1002,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2897,113, ,A5,232A STEUBEN STREET                      ,            ,10304,1,0,1,544,832,1987,1,A5,0,2009-09-10 00:00:00
1003,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2897,152, ,A5,372A MOSEL AVENUE                        ,            ,10304,1,0,1,888,1248,1987,1,A5,0,2009-08-12 00:00:00
1004,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2897,161, ,A5,221 PIERCE STREET                        ,            ,10304,1,0,1,608,1248,1987,1,A5,203000,2009-12-29 00:00:00
1005,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2898,28, ,A0,653 ELBE AVENUE                          ,            ,10304,1,0,1,5700,1468,1955,1,A0,0,2009-07-15 00:00:00
1006,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2898,28, ,A0,653 ELBE AVENUE                          ,            ,10304,1,0,1,5700,1468,1955,1,A0,0,2009-06-02 00:00:00
1007,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,22, ,A1,349 MOSEL AVENUE                         ,            ,10304,1,0,1,3500,1296,1910,1,A1,306662,2009-05-21 00:00:00
1008,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,50, ,A5,297 MOSEL AVENUE                         ,            ,10304,1,0,1,1152,1500,1994,1,A5,280000,2009-07-30 00:00:00
1009,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,51, ,A5,295 MOSEL AVENUE                         ,            ,10304,1,0,1,1172,1500,1994,1,A5,328000,2009-07-23 00:00:00
1010,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,54, ,A5,293 MOSEL AVENUE                         ,            ,10304,1,0,1,1286,1350,1994,1,A5,0,2009-01-06 00:00:00
1011,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,101, ,A5,193 MOSEL AVENUE                         ,            ,10304,1,0,1,1512,720,1996,1,A5,290000,2009-12-23 00:00:00
1012,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,102, ,A5,191 MOSEL AVENUE                         ,            ,10304,1,0,1,1392,720,1996,1,A5,0,2009-04-02 00:00:00
1013,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,124, ,A5,147 MOSEL AVENUE                         ,            ,10304,1,0,1,975,1550,2004,1,A5,277000,2009-09-30 00:00:00
1014,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,136, ,A5,123 MOSEL AVENUE                         ,            ,10304,1,0,1,1225,1550,2004,1,A5,275000,2009-01-21 00:00:00
1015,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,158, ,A5,77 MOSEL AVENUE                          ,            ,10304,1,0,1,1435,1150,2004,1,A5,305000,2009-11-13 00:00:00
1016,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,167, ,A5,59 MOSEL AVENUE                          ,            ,10304,1,0,1,670,1150,2004,1,A5,250000,2009-06-16 00:00:00
1017,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2899,179, ,A5,35 MOSEL AVENUE                          ,            ,10304,1,0,1,1220,1180,2004,1,A5,315000,2009-07-07 00:00:00
1018,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2901,8, ,A9,33 MOSEL LOOP                            ,            ,10304,1,0,1,940,1399,1988,1,A9,273000,2009-10-29 00:00:00
1019,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2901,9, ,A9,35 MOSEL LOOP                            ,            ,10304,1,0,1,960,1399,1988,1,A9,0,2009-12-23 00:00:00
1020,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2901,10, ,A9,37 MOSEL LOOP                            ,            ,10304,1,0,1,1000,1399,1988,1,A9,0,2009-08-31 00:00:00
1021,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2901,40, ,A9,375 MOSEL AVENUE                         ,            ,10304,1,0,1,3010,1118,1988,1,A9,330000,2009-03-26 00:00:00
1022,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2901,47, ,A9,365 MOSEL AVENUE                         ,            ,10304,1,0,1,1825,1399,1988,1,A9,0,2009-11-10 00:00:00
1023,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2901,60, ,A9,284 STEUBEN STREET                       ,            ,10304,1,0,1,800,1200,1988,1,A9,250000,2009-12-03 00:00:00
1024,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2902,4, ,A2,156 RHINE AVENUE                         ,            ,10304,1,0,1,5000,2499,1955,1,A2,210000,2009-06-03 00:00:00
1025,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2903,9, ,A5,740 TARGEE STREET                        ,            ,10304,1,0,1,2425,1800,1997,1,A5,402000,2009-08-05 00:00:00
1026,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2907,17, ,A9,107 DE KALB STREET                       ,            ,10304,1,0,1,1226,1720,1986,1,A9,0,2009-05-05 00:00:00
1027,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2907,19, ,A9,103 DE KALB STREET                       ,            ,10304,1,0,1,1226,1720,1986,1,A9,0,2009-04-27 00:00:00
1028,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2907,29, ,A1,315 ODER AVENUE                          ,            ,10304,1,0,1,2500,1104,1920,1,A1,0,2009-05-21 00:00:00
1029,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2912,7, ,A2,428 NECKAR AVENUE                        ,            ,10304,1,0,1,3200,864,1950,1,A2,0,2009-02-04 00:00:00
1030,5,CONCORD                  ,01  ONE FAMILY HOMES                        ,1,2998,51, ,A5,329 NARROWS ROAD NORTH                   ,            ,10305,1,0,1,3268,1764,1998,1,A5,0,2009-12-21 00:00:00
1031,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,560,27, ,B2,103 OSGOOD AVENUE                        ,            ,10304,2,0,2,3000,1700,1940,1,B2,0,2009-10-14 00:00:00
1032,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,624,59, ,B2,50 RIDGEFIELD AVENUE                     ,            ,10304,2,0,2,6500,1170,1910,1,B2,650000,2009-01-08 00:00:00
1033,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,633,42, ,B2,69 PRINCE STREET                         ,            ,10304,2,0,2,1512,1344,1899,1,B2,0,2009-12-23 00:00:00
1034,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,633,42, ,B2,69 PRINCE STREET                         ,            ,10304,2,0,2,1512,1344,1899,1,B2,250000,2009-07-15 00:00:00
1035,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,638,37, ,B2,60 WAVERLY PLACE                         ,            ,10304,2,0,2,2500,1323,1920,1,B2,0,2009-06-17 00:00:00
1036,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,643,18, ,B3,883 VAN DUZER STREET                     ,            ,10304,2,0,2,2725,1320,1899,1,B3,349900,2009-03-27 00:00:00
1037,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,648,16, ,B2,23 HAMILTON STREET                       ,            ,10304,2,0,2,2500,1652,1901,1,B2,556017,2009-10-26 00:00:00
1038,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,648,25, ,A5,973 VAN DUZER STREET                     ,            ,10304,1,0,1,2334,1288,1955,1,B2,288990,2009-08-19 00:00:00
1039,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,649,39, ,B2,28 HAMILTON STREET                       ,            ,10304,2,0,2,5000,2056,1910,1,B2,179000,2009-12-30 00:00:00
1040,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2882,46, ,S2,578 RICHMOND ROAD                        ,            ,10304,2,1,3,2475,2250,1951,1,S2,0,2009-04-28 00:00:00
1041,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2889,6, ,B9,264 ODER AVENUE                          ,            ,10304,2,0,2,4400,1188,1899,1,B9,250000,2009-01-20 00:00:00
1042,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2889,9, ,B2,270 ODER AVENUE                          ,            ,10304,2,0,2,2500,1820,1915,1,B2,304155,2009-11-12 00:00:00
1043,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2889,10, ,B2,272 ODER AVENUE                          ,            ,10304,2,0,2,5000,1650,1915,1,B2,280000,2009-01-12 00:00:00
1044,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2903,12, ,B3,746 TARGEE STREET                        ,            ,10304,2,0,2,2400,1560,1901,1,B3,0,2009-06-04 00:00:00
1045,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2903,30, ,B2,163 RHINE AVENUE                         ,            ,10304,2,0,2,5000,1136,1899,1,B2,278850,2009-05-26 00:00:00
1046,5,CONCORD                  ,02  TWO FAMILY HOMES                        ,1,2903,30, ,B2,163 RHINE AVENUE                         ,            ,10304,2,0,2,5000,1136,1899,1,B2,0,2009-05-26 00:00:00
1047,5,CONCORD                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,2887,19, ,V0,ODER AVENUE                              ,            ,10304,0,0,0,2500,0,0,1,V0,0,2009-09-03 00:00:00
1048,5,CONCORD                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,2906,5, ,V0,310 ODER AVENUE                          ,            ,10304,0,0,0,2500,0,0,1,V0,260000,2009-10-29 00:00:00
1049,5,CONCORD                  ,05  TAX CLASS 1 VACANT LAND                 ,1B,2998,81, ,V0,KANSAS AVENUE                            ,            ,10305,0,0,0,13081,0,0,1,V0,31000,2009-10-14 00:00:00
1050,5,CONCORD                  ,07  RENTALS - WALKUP APARTMENTS             ,2,640,1, ,C1,100 IRVING PLACE                         ,            ,10304,12,0,12,4656,5090,1972,2,C1,0,2009-05-19 00:00:00
1051,5,CONCORD                  ,07  RENTALS - WALKUP APARTMENTS             ,2,644,35, ,C1,411 VANDERBILT AVENUE                    ,            ,10304,20,0,20,9640,8910,1972,2,C1,475000,2009-08-20 00:00:00
1052,5,CONCORD                  ,07  RENTALS - WALKUP APARTMENTS             ,2,644,35, ,C1,411 VANDERBILT AVENUE                    ,            ,10304,20,0,20,9640,8910,1972,2,C1,450000,2009-08-18 00:00:00
1053,5,CONCORD                  ,14  RENTALS - 4-10 UNIT                     ,2A,648,33, ,S4,959 VAN DUZER STREET                     ,            ,10304,4,1,5,5300,7056,1925,2,S4,0,2009-06-04 00:00:00
1054,5,CONCORD                  ,30  WAREHOUSES                              ,4,639,10, ,E9,15 IRVING PLACE                          ,            ,10304,0,1,1,5000,3300,1989,4,E9,0,2009-01-15 00:00:00
1055,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2877,7, ,A1,15 BOWEN STREET                          ,            ,10304,1,0,1,2400,1541,1940,1,A1,250000,2009-12-22 00:00:00
1056,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2877,7, ,A1,15 BOWEN STREET                          ,            ,10304,1,0,1,2400,1541,1940,1,A1,95100,2009-06-25 00:00:00
1057,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2877,126, ,A1,120 ROFF STREET                          ,            ,10304,1,0,1,2727,1392,1930,1,A1,111540,2009-09-04 00:00:00
1058,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,9, ,A9,431 SKYLINE DRIVE                        ,            ,10304,1,0,1,1001,2132,1994,1,A9,260000,2009-09-01 00:00:00
1059,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,13, ,A9,423 SKYLINE DRIVE                        ,            ,10304,1,0,1,1010,2132,1994,1,A9,301000,2009-01-21 00:00:00
1060,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,180, ,A5,59 STAGE LANE                            ,            ,10304,1,0,1,819,1701,1992,1,A5,175000,2009-10-14 00:00:00
1061,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,180, ,A5,59 STAGE LANE                            ,            ,10304,1,0,1,819,1701,1992,1,A5,0,2009-02-13 00:00:00
1062,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,181, ,A5,30 SKYLINE DRIVE                         ,            ,10304,1,0,1,858,2244,1992,1,A5,239000,2009-03-31 00:00:00
1063,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,228, ,A5,129 SKYLINE DRIVE                        ,            ,10304,1,0,1,1059,1198,1993,1,A5,310000,2009-08-27 00:00:00
1064,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,247, ,A5,181 SKYLINE DRIVE                        ,            ,10304,1,0,1,2800,1024,1993,1,A5,250000,2009-01-20 00:00:00
1065,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,278, ,A5,138 SKYLINE DRIVE                        ,            ,10304,1,0,1,702,1422,1993,1,A5,80000,2009-05-07 00:00:00
1066,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,511, ,A5,41 THEATER LANE                          ,            ,10304,1,0,1,1144,910,1998,1,A5,0,2009-10-05 00:00:00
1067,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,573, ,A5,20 CELEBRATION LANE                      ,            ,10304,1,0,1,1120,900,2002,1,A5,0,2009-11-25 00:00:00
1068,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,614, ,A5,258 SKYLINE DRIVE                        ,            ,10304,1,0,1,1100,900,2002,1,A5,0,2009-04-01 00:00:00
1069,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2925,626, ,A5,265 SKYLINE DRIVE                        ,            ,10304,1,0,1,1090,900,2002,1,A5,275000,2009-04-24 00:00:00
1070,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2930,6, ,A5,248 MOSEL AVENUE                         ,            ,10304,1,0,1,2130,2190,2001,1,A5,0,2009-10-29 00:00:00
1071,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2930,11, ,A5,224 MOSEL AVENUE                         ,            ,10304,1,0,1,2250,2190,2001,1,A5,0,2009-02-06 00:00:00
1072,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2930,46, ,A5,27 LEEWOOD LOOP                          ,            ,10304,1,0,1,2500,2190,2001,1,A5,0,2009-10-02 00:00:00
1073,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2930,55, ,A5,47 LEEWOOD LOOP                          ,            ,10304,1,0,1,4400,2190,2001,1,A5,395000,2009-11-16 00:00:00
1074,5,CONCORD-FOX HILLS        ,01  ONE FAMILY HOMES                        ,1,2930,68, ,A5,74 LEEWOOD LOOP                          ,            ,10304,1,0,1,3275,2190,2001,1,A5,370000,2009-11-16 00:00:00
1075,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3185,20, ,A3,55 URBANA STREET                         ,            ,10304,1,0,1,4500,3450,2006,1,A3,0,2009-06-12 00:00:00
1076,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3185,22, ,A3,51 URBANA STREET                         ,            ,10304,1,0,1,4500,3450,2006,1,A3,0,2009-06-12 00:00:00
1077,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3185,81, ,A1,60 TACOMA STREET                         ,            ,10304,1,0,1,4000,1470,1960,1,A1,408000,2009-04-02 00:00:00
1078,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3191,86, ,A2,66 WILSON STREET                         ,            ,10304,1,0,1,4100,960,1960,1,A2,425000,2009-11-10 00:00:00
1079,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3191,175, ,A3,58 DURGESS STREET                        ,            ,10304,1,0,1,6000,5000,2007,1,A3,950000,2009-08-10 00:00:00
1080,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3191,201, ,A2,21 DURGESS STREET                        ,            ,10304,1,0,1,5500,2697,1965,1,A2,558000,2009-12-28 00:00:00
1081,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3191,234, ,A1,166 PROVIDENCE STREET                    ,            ,10304,1,0,1,8600,1880,1965,1,A1,0,2009-05-04 00:00:00
1082,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3197,118, ,A1,23 GLENDALE AVENUE                       ,            ,10304,1,0,1,5520,2500,1994,1,A1,660000,2009-07-20 00:00:00
1083,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3200,59, ,A1,163 PROVIDENCE STREET                    ,            ,10304,1,0,1,4497,1126,1940,1,A1,440000,2009-07-02 00:00:00
1084,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3286,17, ,A1,18 SAVIN COURT                           ,            ,10304,1,0,1,2266,1406,1920,1,A1,0,2009-10-15 00:00:00
1085,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3286,22, ,A1,4 SAVIN COURT                            ,            ,10304,1,0,1,5900,1752,1925,1,A1,0,2009-09-24 00:00:00
1086,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3288,4, ,A1,1260 RICHMOND ROAD                       ,            ,10304,1,0,1,3550,2110,1915,1,A1,430000,2009-05-28 00:00:00
1087,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3289,94, ,A5,15 NEWBERRY AVENUE                       ,            ,10304,1,0,1,1913,1605,1980,1,A5,405000,2009-08-25 00:00:00
1088,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3292,43, ,A1,47 ATLANTIC AVENUE                       ,            ,10304,1,0,1,9550,2372,1925,1,A1,0,2009-05-04 00:00:00
1089,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3293,32, ,A2,46 ATLANTIC AVENUE                       ,            ,10304,1,0,1,4725,2020,1940,1,A2,0,2009-07-15 00:00:00
1090,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3293,42, ,A5,39 JOHNSON PLACE                         ,            ,10304,1,0,1,998,1036,1990,1,A5,350000,2009-08-14 00:00:00
1091,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3293,42, ,A5,39 JOHNSON PLACE                         ,            ,10304,1,0,1,998,1036,1990,1,A5,0,2009-07-15 00:00:00
1092,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3293,55, ,A2,41 RARITAN AVENUE                        ,            ,10304,1,0,1,5000,972,1945,1,A2,350000,2009-09-02 00:00:00
1093,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3295,57, ,A2,87 ATLANTIC AVENUE                       ,            ,10304,1,0,1,4766,962,1955,1,A2,376000,2009-07-02 00:00:00
1094,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3296,39, ,A1,125 RARITAN AVENUE                       ,            ,10304,1,0,1,5000,796,1935,1,A1,0,2009-07-09 00:00:00
1095,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3296,53, ,A1,99 RARITAN AVENUE                        ,            ,10304,1,0,1,10000,1144,1935,1,A1,202800,2009-01-30 00:00:00
1096,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3297,14, ,A1,106 RARITAN AVENUE                       ,            ,10304,1,0,1,5000,1784,1930,1,A1,420000,2009-06-09 00:00:00
1097,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3298,27, ,A2,40 DELAWARE AVENUE                       ,            ,10304,1,0,1,7500,1209,1910,1,A2,0,2009-05-28 00:00:00
1098,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3298,44, ,A2,33 ALTER AVENUE                          ,            ,10304,1,0,1,5000,1128,1915,1,A2,4000000,2009-12-04 00:00:00
1099,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3299,58, ,A1,35 CROMWELL AVENUE                       ,            ,10304,1,0,1,4195,1968,1910,1,A1,599900,2009-06-01 00:00:00
1100,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3305,62, ,A1,71 SEAVIEW AVENUE                        ,            ,10304,1,0,1,6600,2960,1945,1,A1,0,2009-12-11 00:00:00
1101,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3311,43, ,A5,27 MINNA STREET                          ,            ,10304,1,0,1,2500,1218,1960,1,A5,0,2009-11-23 00:00:00
1102,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3312,18, ,A2,24 MINNA STREET                          ,            ,10304,1,0,1,5000,1040,1959,1,A2,0,2009-09-17 00:00:00
1103,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3312,18, ,A2,24 MINNA STREET                          ,            ,10304,1,0,1,5000,1040,1959,1,A2,0,2009-01-20 00:00:00
1104,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3313,17, ,A2,155 BURGHER AVENUE                       ,            ,10304,1,0,1,3848,912,1945,1,A2,395000,2009-12-14 00:00:00
1105,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3313,24, ,A1,143 BURGHER AVENUE                       ,            ,10304,1,0,1,2940,1744,1925,1,A1,0,2009-10-22 00:00:00
1106,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3314,52, ,A2,169 ATLANTIC AVENUE                      ,            ,10304,1,0,1,3770,960,1950,1,A2,0,2009-06-24 00:00:00
1107,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3316,1, ,A5,72 BEAR STREET                           ,            ,10304,1,0,1,2500,2100,2003,1,A5,549000,2009-12-17 00:00:00
1108,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3317,19, ,A1,158 DELAWARE AVENUE                      ,            ,10304,1,0,1,5000,1334,1930,1,A1,0,2009-11-09 00:00:00
1109,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3318,48, ,A1,184 ALTER AVENUE                         ,            ,10304,1,0,1,5100,1376,1930,1,A1,460000,2009-10-19 00:00:00
1110,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3325,36, ,A5,30 SOUTH RAILROAD AVE                    ,            ,10305,1,0,1,2507,1188,1984,1,A5,0,2009-02-09 00:00:00
1111,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3326,13, ,A5,19 COOPER AVENUE                         ,            ,10305,1,0,1,2600,1176,1950,1,A5,0,2009-01-08 00:00:00
1112,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3326,15, ,A5,15 COOPER AVENUE                         ,            ,10305,1,0,1,2200,1176,1950,1,A5,315000,2009-09-30 00:00:00
1113,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3326,15, ,A5,15 COOPER AVENUE                         ,            ,10305,1,0,1,2200,1176,1950,1,A5,0,2009-01-08 00:00:00
1114,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3328,13, ,A5,396 NORTH RAILROAD AVE                   ,            ,10304,1,0,1,2541,1560,2008,1,A5,445146,2009-09-08 00:00:00
1115,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3328,14, ,A5,394 NORTH RAILROAD AVE                   ,            ,10304,1,0,1,1517,1420,2008,1,A5,410670,2009-09-08 00:00:00
1116,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3328,15, ,A5,390 NORTH RAILROAD AVE                   ,            ,10304,1,0,1,2629,1560,2009,1,A5,425880,2009-12-07 00:00:00
1117,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3328,35, ,A5,82 SOUTH RAILROAD AVE                    ,            ,10305,1,0,1,1694,1200,1970,1,A5,0,2009-05-03 00:00:00
1118,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3328,106, ,A5,412 NORTH RAILROAD AVE                   ,            ,10304,1,0,1,1704,1345,1986,1,A5,0,2009-08-11 00:00:00
1119,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3328,139, ,A5,426 NORTH RAILROAD AVE                   ,            ,10304,1,0,1,1512,1345,1986,1,A5,355000,2009-06-12 00:00:00
1120,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3330,27, ,A1,227 ATLANTIC AVENUE                      ,            ,10305,1,0,1,5500,2160,1950,1,A2,416000,2009-07-04 00:00:00
1121,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3337,13, ,A2,294 DELAWARE AVENUE                      ,            ,10305,1,0,1,5763,1976,1945,1,A2,345000,2009-11-09 00:00:00
1122,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3339,34, ,A5,254 ALTER AVENUE                         ,            ,10305,1,0,1,2500,1600,1993,1,A5,0,2009-07-07 00:00:00
1123,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3341,50, ,A2,292 CROMWELL AVENUE                      ,            ,10305,1,0,1,3880,1056,1955,1,A2,407500,2009-04-06 00:00:00
1124,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3341,82, ,A2,271 GARRETSON AVENUE                     ,            ,10305,1,0,1,3880,900,1955,1,A2,0,2009-08-12 00:00:00
1125,5,DONGAN HILLS             ,01  ONE FAMILY HOMES                        ,1,3344,39, ,A2,275 SEAVIEW AVENUE                       ,            ,10305,1,0,1,4950,1205,1945,1,A2,390000,2009-03-12 00:00:00
1126,5,DONGAN HILLS             ,02  TWO FAMILY HOMES                        ,1,3188,49, ,B1,20 PROVIDENCE STREET                     ,            ,10304,2,0,2,4800,1552,1965,1,B1,0,2009-03-03 00:00:00
